parcel_id,max_built_dua,max_built_non_res_far,zoningmodcat
1547376,81.0,,68000SJO8bart2NANA
1547379,83.0,,68000SJO8bart2NANA
1547381,81.0,,68000SJO8bart2NANA
1547393,83.0,,68000SJO8bart2NANA
1547398,83.0,,68000SJO8bart2NANA
1547403,87.0,,68000SJO8bart2NANA
1547407,84.0,,68000SJO8bart2NANA
1547429,85.0,,68000SJO8bart2NANA
1547452,81.0,,68000SJO8bart2NANA
1547461,87.0,,68000SJO8bart2NANA
1547463,81.0,,68000SJO8bart2NANA
1547477,87.0,,68000SJO8bart2NANA
1547478,82.0,,68000SJO8bart2NANA
1547486,83.0,,68000SJO8bart2NANA
1547488,83.0,,68000SJO8bart2NANA
1547492,81.0,,68000SJO8bart2NANA
1547516,86.0,,68000SJO8bart2NANA
1547518,80.0,,68000SJO8bart2NANA
1547519,89.0,,68000SJO8bart2NANA
1547530,80.0,,68000SJO8bart2NANA
1547532,83.0,,68000SJO8bart2NANA
1547535,81.0,,68000SJO8bart2NANA
1547541,89.0,,68000SJO8bart2NANA
1547546,80.0,,68000SJO8bart2NANA
1547554,81.0,,68000SJO8bart2NANA
1547555,82.0,,68000SJO8bart2NANA
1547561,83.0,,68000SJO8bart2NANA
1547563,81.0,,68000SJO8bart2NANA
1547582,83.0,,68000SJO8bart2NANA
1547593,81.0,,68000SJO8bart2NANA
1547601,83.0,,68000SJO8bart2NANA
1547605,84.0,,68000SJO8bart2NANA
1547609,86.0,,68000SJO8bart2NANA
1547615,83.0,,68000SJO8bart2NANA
1547641,72.0,,68000SJO8bart2NANA
1547652,84.0,,68000SJO8bart2NANA
1547657,86.0,,68000SJO8bart2NANA
1547714,83.0,,68000SJO8bart2NANA
1547752,82.0,,68000SJO8bart2NANA
1547763,82.0,,68000SJO8lrt2NANA
1547766,80.0,,68000SJO8lrt2NANA
1547842,86.0,,68000SJO8lrt2NANA
1547859,86.0,,68000SJO8lrt2NANA
1548088,74.0,,68000SJO4lrt2NANA
1548139,85.0,,68000SJO4lrt2NANA
1548154,75.0,,68000SJO4lrt2NANA
1548163,76.0,,68000SJO4lrt2NANA
1548190,76.0,,68000SJO4lrt2NANA
1548201,79.0,,68000SJO4lrt2NANA
1548254,140.0,,68000SJO1bart1NANA
1548259,129.0,,68000SJO1bart1NANA
1548266,137.0,,68000SJO1bart1NANA
1548272,140.0,,68000SJO1lrt1NANA
1548443,83.0,,68000SJO4b1NANA
1548882,134.0,,68000SJO1bart1NANA
1549323,23.0,,68000NAb2NANA
1549409,85.0,,68000SJO8bart2NANA
1549423,83.0,,68000SJO8bart2NANA
1549427,83.0,,68000SJO8bart2NANA
1549436,81.0,,68000SJO8bart2NANA
1549500,85.0,,68000SJO8bart2NANA
1549508,81.0,,68000SJO8bart2NANA
1549512,83.0,,68000SJO8bart2NANA
1549528,87.0,,68000SJO8bart2NANA
1549529,81.0,,68000SJO8bart2NANA
1549557,83.0,,68000SJO8bart2NANA
1549750,11.0,,68000NAb1NANA
1549798,111.0,,68000SJO4b1NANA
1549810,109.0,,68000SJO4b1NANA
1549827,106.0,,68000SJO4b1NANA
1549866,123.0,,68000SJO4b1NANA
1549941,124.0,,68000SJO4b1NANA
1549953,107.0,,68000SJO4b1NANA
1549966,120.0,,68000SJO4b1NANA
1549986,105.0,,68000SJO4b1NANA
1550005,108.0,,68000SJO4b1NANA
1550006,107.0,,68000SJO4b1NANA
1550016,106.0,,68000SJO4b1NANA
1550017,103.0,,68000SJO4b1NANA
1550020,108.0,,68000SJO4b1NANA
1550022,106.0,,68000SJO4b1NANA
1550024,109.0,,68000SJO4b1NANA
1550048,106.0,,68000SJO4b1NANA
1550063,105.0,,68000SJO4b1NANA
1550075,105.0,,68000SJO4b1NANA
1550080,109.0,,68000SJO4b1NANA
1550085,104.0,,68000SJO4b1NANA
1550090,111.0,,68000SJO4b1NANA
1550109,107.0,,68000SJO4b1NANA
1550112,111.0,,68000SJO4b1NANA
1550140,104.0,,68000SJO4b1NANA
1550152,108.0,,68000SJO4b1NANA
1550160,106.0,,68000SJO4b1NANA
1550168,107.0,,68000SJO4b1NANA
1550170,105.0,,68000SJO4b1NANA
1550173,108.0,,68000SJO4b1NANA
1550176,108.0,,68000SJO4b1NANA
1550178,108.0,,68000SJO4b1NANA
1550198,107.0,,68000SJO4b1NANA
1550203,104.0,,68000SJO4b1NANA
1550213,109.0,,68000SJO4b1NANA
1550214,104.0,,68000SJO4b1NANA
1550237,107.0,,68000SJO4b1NANA
1550238,107.0,,68000SJO4b1NANA
1550243,121.0,,68000SJO4b1NANA
1550257,110.0,,68000SJO4b1NANA
1550265,122.0,,68000SJO4b1NANA
1550273,110.0,,68000SJO4b1NANA
1550275,105.0,,68000SJO4b1NANA
1550282,109.0,,68000SJO4b1NANA
1550289,105.0,,68000SJO4b1NANA
1550295,109.0,,68000SJO4b1NANA
1550301,105.0,,68000SJO4b1NANA
1550303,107.0,,68000SJO4b1NANA
1550322,104.0,,68000SJO4b1NANA
1550323,106.0,,68000SJO4b1NANA
1550330,106.0,,68000SJO4b1NANA
1550398,109.0,,68000SJO4b1NANA
1550404,106.0,,68000SJO4b1NANA
1550433,109.0,,68000SJO4b1NANA
1550441,110.0,,68000SJO4b1NANA
1550455,109.0,,68000SJO4b1NANA
1550482,107.0,,68000SJO4b1NANA
1550484,107.0,,68000SJO4b1NANA
1550492,108.0,,68000SJO4b1NANA
1550499,109.0,,68000SJO4b1NANA
1550521,107.0,,68000SJO4b1NANA
1550540,105.0,,68000SJO4b1NANA
1550547,108.0,,68000SJO4b1NANA
1550587,107.0,,68000SJO4b1NANA
1550589,108.0,,68000SJO4b1NANA
1550618,104.0,,68000SJO4b2NANA
1550648,105.0,,68000SJO4b1NANA
1550649,,2.6,68000SJO4b1NANA
1550695,120.0,,68000SJO4lrt1NANA
1550704,108.0,,68000SJO4b1NANA
1550706,104.0,,68000SJO4b1NANA
1550716,107.0,,68000SJO4b1NANA
1550725,106.0,,68000SJO4b1NANA
1550738,106.0,,68000SJO4lrt2NANA
1550740,125.0,,68000SJO4lrt1NANA
1550770,105.0,,68000SJO4b1NANA
1550783,107.0,,68000SJO4b1NANA
1550794,121.0,,68000SJO4b1NANA
1550797,107.0,,68000SJO4b1NANA
1550800,107.0,,68000SJO4b1NANA
1550816,121.0,,68000SJO4b1NANA
1550831,103.0,,68000SJO4b1NANA
1550848,32.0,,68000NAb1NANA
1550879,105.0,,68000SJO4b1NANA
1551875,109.0,,68000SJO4b1NANA
1551880,108.0,,68000SJO4b1NANA
1551881,111.0,,68000SJO4b1NANA
1551882,107.0,,68000SJO4b1NANA
1551906,108.0,,68000SJO4b1NANA
1551932,104.0,,68000SJO4b1NANA
1551933,107.0,,68000SJO4b1NANA
1551938,107.0,,68000SJO4b1NANA
1551941,107.0,,68000SJO4b1NANA
1551944,105.0,,68000SJO4b1NANA
1551946,,2.6,68000SJO4b1NANA
1551963,110.0,,68000SJO4b1NANA
1551964,105.0,,68000SJO4b1NANA
1552053,120.0,,68000SJO4b1NANA
1552075,27.0,,68000NAb1NANA
1552106,84.0,,68000VTA1_ib1NANA
1552112,61.0,,68000VTA1_ib1NANA
1552113,62.0,,68000VTA1_ib1NANA
1552114,60.0,,68000VTA1_ib1NANA
1552116,61.0,,68000VTA1_ib1NANA
1552117,61.0,,68000VTA1_ib1NANA
1552134,102.0,,68000VTA1_ib2NANA
1552423,93.0,,68000NAb2NANA
1552503,99.0,,68000VTA1_ib2NANA
1554842,32.0,,68000NAb2NANA
1556063,45.0,,68000SJO8bart2NANA
1556106,47.0,,68000SJO8bart2NANA
1556117,45.0,,68000SJO8bart2NANA
1556123,47.0,,68000SJO8bart2NANA
1556128,46.0,,68000SJO8bart2NANA
1556146,45.0,,68000SJO8bart2NANA
1556161,43.0,,68000SJO8bart2NANA
1556171,35.0,,68000SJO8bart2NANA
1556176,47.0,,68000SJO8bart2NANA
1556191,49.0,,68000SJO8bart2NANA
1556198,43.0,,68000SJO8bart2NANA
1556206,48.0,,68000SJO8bart2NANA
1556210,47.0,,68000SJO8bart2NANA
1556216,40.0,,68000SJO8bart2NANA
1556225,47.0,,68000SJO8bart2NANA
1556236,44.0,,68000SJO8lrt2NANA
1556292,46.0,,68000SJO8lrt2NANA
1556311,138.0,,68000SJO8lrt2NANA
1556313,107.0,,68000SJO8lrt2NANA
1556314,106.0,,68000SJO8lrt2NANA
1556370,8.0,,68000SJO8lrt2NANA
1556371,13.0,,68000SJO8lrt2NANA
1556374,14.0,,68000SJO8lrt2NANA
1556626,47.0,,68000SJO8bart2NANA
1556650,47.0,,68000SJO8bart2NANA
1556651,49.0,,68000SJO8bart2NANA
1556655,44.0,,68000SJO8bart2NANA
1556668,45.0,,68000SJO8lrt2NANA
1556692,45.0,,68000SJO8bart2NANA
1556697,48.0,,68000SJO8bart2NANA
1556711,44.0,,68000SJO8bart2NANA
1556712,43.0,,68000SJO8bart2NANA
1556715,49.0,,68000SJO8bart2NANA
1556718,47.0,,68000SJO8bart2NANA
1556719,44.0,,68000SJO8bart2NANA
1556728,42.0,,68000SJO8bart2NANA
1556738,46.0,,68000SJO8bart2NANA
1556749,47.0,,68000SJO8bart2NANA
1556750,43.0,,68000SJO8bart2NANA
1556751,44.0,,68000SJO8bart2NANA
1556781,45.0,,68000SJO8bart2NANA
1556797,46.0,,68000SJO8bart2NANA
1556801,55.0,,68000SJO8bart2NANA
1556833,56.0,,68000SJO8bart2NANA
1556837,52.0,,68000SJO8bart2NANA
1556838,62.0,,68000SJO8bart2NANA
1556852,60.0,,68000SJO8bart2NANA
1556868,54.0,,68000SJO8bart2NANA
1556875,51.0,,68000SJO8bart2NANA
1556909,54.0,,68000SJO8lrt2NANA
1556923,57.0,,68000SJO8bart2NANA
1556924,52.0,,68000SJO8bart2NANA
1556926,53.0,,68000SJO8bart2NANA
1556928,57.0,,68000SJO8bart2NANA
1556933,56.0,,68000SJO8bart2NANA
1556935,57.0,,68000SJO8bart2NANA
1556942,55.0,,68000SJO8bart2NANA
1556945,58.0,,68000SJO8bart2NANA
1556946,57.0,,68000SJO8bart2NANA
1556956,53.0,,68000SJO8lrt2NANA
1556960,54.0,,68000SJO8lrt2NANA
1556973,56.0,,68000SJO8bart2NANA
1556974,56.0,,68000SJO8bart2NANA
1556978,56.0,,68000SJO8bart2NANA
1556985,58.0,,68000SJO8bart2NANA
1556991,50.0,,68000SJO8bart2NANA
1557013,53.0,,68000SJO8bart2NANA
1557018,54.0,,68000SJO8bart2NANA
1557066,56.0,,68000SJO8bart2NANA
1557111,32.0,,68000VTA1_ilrt2NANA
1557166,82.0,,68000SJO8lrt2NANA
1557181,107.0,,68000SJO8lrt2NANA
1557187,105.0,,68000SJO8lrt2NANA
1557189,107.0,,68000SJO8lrt2NANA
1557193,85.0,,68000SJO8lrt2NANA
1557222,23.0,,68000NAlrt2NANA
1557404,87.0,,68000SJO8lrt2NANA
1557420,84.0,,68000SJO8lrt2NANA
1557826,86.0,,68000VTA1_ilrt2NANA
1557877,20.0,,68000VTA1_ib2NANA
1557895,20.0,,68000VTA1_ib2NANA
1557915,20.0,,68000VTA1_ib2NANA
1558612,22.0,,68000VTA1_ib1NANA
1558617,23.0,,68000VTA1_ib1NANA
1558826,58.0,,68000VTA1_ib1NANA
1558898,55.0,,68000VTA1_ib1NANA
1558917,26.0,,68000NAb2NANA
1558938,25.0,,68000NAb1NANA
1558979,56.0,,68000VTA1_ilrt2NANA
1558984,56.0,,68000VTA1_ilrt2NANA
1559026,53.0,,68000SJO8bart2NANA
1559029,53.0,,68000SJO8bart2NANA
1560562,134.0,,68000SJO8lrt2NANA
1560601,47.0,,68000SJO8lrt2NANA
1560603,87.0,,68000SJO8lrt2NANA
1560604,83.0,,68000SJO8lrt2NANA
1560606,81.0,,68000SJO8lrt2NANA
1560609,46.0,,68000SJO8lrt2NANA
1560610,73.0,,68000SJO8lrt2NANA
1560634,46.0,,68000SJO8lrt2NANA
1560679,91.0,,68000VTA1_ilrt2NANA
1560849,,0.9,68000NAlrt2NANA
1561964,19.0,,00085VTA1_ilrt2NANA
1561970,20.0,,00085VTA1_ilrt2NANA
1562013,25.0,,68000SJO8lrt2NANA
1562016,25.0,,68000SJO8lrt2NANA
1562046,26.0,,68000SJO8lrt2NANA
1562053,26.0,,68000VTA1_ilrt2NANA
1562061,25.0,,68000SJO8lrt2NANA
1562062,26.0,,68000SJO8lrt2NANA
1562277,30.0,,00085NAlrt2NANA
1562864,25.0,,68000VTA1_ilrt2NANA
1562889,23.0,,68000VTA1_ilrt2NANA
1563437,82.0,,68000SJO8lrt2NANA
1563630,37.0,,68000SJO8lrt2NANA
1563639,34.0,,68000SJO8lrt2NANA
1563646,37.0,,68000SJO8lrt2NANA
1563695,31.0,,68000VTA1_ilrt2NANA
1565261,,0.9,68000VTA1_ib1NANA
1567481,84.0,,68000VTA1_ilrt2NANA
1569683,12.0,,68000VTA1_ilrt2NANA
1570951,16.0,,68000VTA1_ilrt2NANA
1576381,3.0,,68000SJO6b1NANA
1576501,19.0,,68000VTA1_ib1NANA
1576511,24.0,,68000VTA1_ib1NANA
1576525,18.0,,68000VTA1_ib1NANA
1576664,25.0,,68000VTA1_ib1NANA
1576672,30.0,,68000VTA1_ib1NANA
1576673,24.0,,68000VTA1_ib1NANA
1577191,85.0,,68000VTA1_ib2NANA
1577192,84.0,,68000VTA1_ib2NANA
1577691,111.0,,68000VTA1_ib2NANA
1577692,107.0,,68000VTA1_ib2NANA
1577700,106.0,,68000VTA1_ib2NANA
1577861,21.0,,68000NAb2NANA
1577910,107.0,,68000VTA1_ib2NANA
1578231,28.0,,68000NAb2NANA
1578618,77.0,,68000VTA1_ib1NANA
1578624,76.0,,68000VTA1_ib1NANA
1579204,39.0,,68000NAb2NANA
1582049,11.0,,70280NANANANA
1599057,35.0,,68000NAlrt3NANA
1600194,92.0,,68000SJO10b3NANA
1600214,94.0,,68000SJO10b3NANA
1600232,72.0,,68000SJO10b3NANA
1600305,75.0,,68000SJO10b3NANA
1608082,25.0,,68000NANANANA
1609993,30.0,,68000NANANANA
1611128,30.0,,68000NANANANA
1617684,91.0,,68000SJO18lrt2NANA
1617687,92.0,,68000SJO18lrt2NANA
1617690,92.0,,68000SJO18lrt2NANA
1618758,29.0,,68000NAlrt2NANA
1618908,42.0,,68000SJO18lrt2NANA
1624028,28.0,,00085NANANANA
1626162,82.0,,68000SJO8lrt2NANA
1626183,83.0,,68000SJO8b2NANA
1626243,62.0,,00085SJO8lrt2NANA
1629358,28.0,,68000NANANANA
1631729,31.0,,68000NAb3NANA
1634378,5.0,,00085NANAubzNA
1635085,15.0,,68000NANANANA
1648411,84.0,,68000SJO11b1NANA
1648419,83.0,,68000SJO11b1NANA
1648421,83.0,,68000SJO11b1NANA
1648422,84.0,,68000SJO11b1NANA
1648424,84.0,,68000SJO11b1NANA
1648436,84.0,,68000SJO11b1NANA
1648437,83.0,,68000SJO11b1NANA
1648438,83.0,,68000SJO11b1NANA
1648462,75.0,,68000SJO11b1NANA
1649180,78.0,,68000SJO11b2NANA
1649185,78.0,,68000SJO11b2NANA
1649186,78.0,,68000SJO11b2NANA
1649187,78.0,,68000SJO11b2NANA
1649188,79.0,,68000SJO11b2NANA
1650049,79.0,,68000SJO11b2NANA
1650050,78.0,,68000SJO11b2NANA
1650051,78.0,,68000SJO11b2NANA
1650052,78.0,,68000SJO11b2NANA
1650054,78.0,,68000SJO11b2NANA
1650222,84.0,,68000SJO11b1NANA
1650223,84.0,,68000SJO11b1NANA
1651306,,0.9,68000NAb2NANA
1657024,21.0,,68000NANANANA
1661048,15.0,,68000NANANANA
1661062,1.0,,68000NANANANA
1662830,25.0,,68000VTA1_ib1NANA
1662866,85.0,,68000VTA1_ib1NANA
1662867,81.0,,68000VTA1_ib1NANA
1665186,23.0,,68000NAb2NANA
1666418,17.0,,68000VTA1_ib3NANA
1667003,17.0,,68000VTA1_ib1NANA
1671163,28.0,,68000VTA1_ilrt2NANA
1671187,26.0,,68000VTA1_ilrt2NANA
1671191,28.0,,68000VTA1_ilrt2NANA
1671311,25.0,,68000VTA1_ilrt2NANA
1671334,29.0,,68000VTA1_ilrt2NANA
1674453,22.0,,68000NAb2NANA
1674558,19.0,,68000VTA1_ib3NANA
1675760,25.0,,68000NAb2NANA
1676030,84.0,,68000SJO17lrt2NANA
1676825,22.0,,68000VTA1_ilrt2NANA
1679114,,2.6,68000VTA1_ilrt3NANA
1679128,55.0,,68000SJO10lrt3NANA
1679147,61.0,,68000VTA1_ilrt3NANA
1679150,56.0,,68000SJO10lrt3NANA
1679376,61.0,,68000SJO10lrt3NANA
1679579,61.0,,68000SJO10NANANA
1681920,30.0,,68000NANANANA
1689872,102.0,,68000SJO2lrt2NANA
1689875,74.0,,68000VTA1_ilrt2NANA
1691923,23.0,,68000VTA1_ib3NANA
1692840,5.0,,00085NANAubzNA
1693123,5.0,,00085NAb3ubzNA
1693124,5.0,,00085NAb3ubzNA
1693482,5.0,,00085NANAubzNA
1693483,4.0,,00085NANAubzNA
1693669,32.0,,49278MOH1b2NANA
1693671,30.0,,49278MOH1b3NANA
1694128,60.0,,49278MOH1b2NANA
1694134,58.0,,49278MOH1b2NANA
1694137,65.0,,49278MOH1b2NANA
1694143,61.0,,49278MOH1b2NANA
1694153,62.0,,49278MOH1b2NANA
1694154,61.0,,49278MOH1b2NANA
1694158,64.0,,49278MOH1b2NANA
1694165,61.0,,49278MOH1b2NANA
1694185,60.0,,49278MOH1b2NANA
1694203,62.0,,49278MOH1b2NANA
1694204,61.0,,49278MOH1b2NANA
1694207,63.0,,49278MOH1b2NANA
1694208,62.0,,49278MOH1b2NANA
1694209,64.0,,49278MOH1b2NANA
1694228,59.0,,49278MOH1b2NANA
1694229,61.0,,49278MOH1b2NANA
1694751,62.0,,49278MOH1b2NANA
1694755,74.0,,49278MOH1b2NANA
1694760,74.0,,49278MOH1b2NANA
1695448,4.0,,00085NANAubzNA
1696235,4.0,,00085NANAubzNA
1696247,4.0,,00085NANAubzNA
1696407,4.0,,00085NANAubzNA
1696456,4.0,,00085NANAubzNA
1700196,63.0,,49278MOH1b2NANA
1700201,61.0,,49278MOH1b2NANA
1701832,62.0,,49278MOH1b2NANA
1701834,61.0,,49278MOH1b2NANA
1701836,59.0,,49278MOH1b2NANA
1701839,60.0,,49278MOH1b2NANA
1701844,60.0,,49278MOH1b2NANA
1701853,60.0,,49278MOH1b2NANA
1701854,58.0,,49278MOH1b2NANA
1701859,65.0,,49278MOH1b2NANA
1701871,60.0,,49278MOH1b2NANA
1701872,60.0,,49278MOH1b2NANA
1701886,63.0,,49278MOH1b2NANA
1701910,61.0,,49278MOH1b3NANA
1701911,61.0,,49278MOH1b2NANA
1701913,61.0,,49278MOH1b2NANA
1701916,74.0,,49278MOH1b3NANA
1703943,4.0,,00085NANAubzNA
1705090,12.0,,49278NANANANA
1706384,4.0,,29504NANANANA
1706403,4.0,,29504NANANANA
1706698,9.0,,29504NAb3exp1NA
1706934,5.0,,29504NANANANA
1708431,3.0,,29504NANANANA
1709201,5.0,,29504NANANANA
1709203,7.0,,29504NANANANA
1709356,4.0,,29504NANANANA
1710916,106.0,,29504VTA1_cb2NANA
1710917,108.0,,29504VTA1_cb2NANA
1710921,105.0,,29504VTA1_cb2NANA
1710922,106.0,,29504VTA1_cb2NANA
1710923,108.0,,29504VTA1_cb2NANA
1710937,12.0,,29504VTA1_cb2NANA
1710944,108.0,,29504VTA1_cb2NANA
1711081,107.0,,29504VTA1_cb2NANA
1711083,106.0,,29504VTA1_cb2NANA
1711108,29.0,,29504GIL1b2NANA
1712404,107.0,,29504VTA1_cb2NANA
1712478,89.0,,29504GIL1b2NANA
1712479,94.0,,29504GIL1b2NANA
1712485,89.0,,29504GIL1b2NANA
1712488,92.0,,29504GIL1b2NANA
1712492,92.0,,29504GIL1b2NANA
1712498,92.0,,29504GIL1b2NANA
1712500,91.0,,29504GIL1b2NANA
1712501,91.0,,29504GIL1b2NANA
1712516,99.0,,29504GIL1b2NANA
1712647,91.0,,29504GIL1b2NANA
1712649,91.0,,29504GIL1b2NANA
1712652,85.0,,29504GIL1b2NANA
1712662,91.0,,29504GIL1b2NANA
1712707,85.0,,29504GIL1b2NANA
1712714,92.0,,29504GIL1b2NANA
1712734,91.0,,29504GIL1b2NANA
1712757,59.0,,29504GIL1b2NANA
1712766,45.0,,29504GIL1b2NANA
1712771,90.0,,29504GIL1b2NANA
1712780,44.0,,29504GIL1b2NANA
1712788,93.0,,29504GIL1b2NANA
1712817,34.0,,29504GIL1b2NANA
1712823,22.0,,29504GIL1b2NANA
1712843,88.0,,29504GIL1b2NANA
1712848,91.0,,29504GIL1b2NANA
1712850,92.0,,29504GIL1b2NANA
1712859,27.0,,29504GIL1b2NANA
1712866,91.0,,29504GIL1b2NANA
1712887,90.0,,29504GIL1b2NANA
1712945,30.0,,29504GIL1b2NANA
1713352,106.0,,29504VTA1_cb2NANA
1713856,30.0,,29504NAb2NANA
1713955,91.0,,29504GIL1b2NANA
1715513,12.0,,29504NANANANA
1716470,12.0,,29504NANANANA
1716471,12.0,,29504NANANANA
1716891,5.0,,29504NANANANA
1717068,4.0,,29504NANANANA
1717551,4.0,,29504NANANANA
1717645,4.0,,29504NANANANA
1717650,5.0,,29504NANANANA
1717789,2.0,,29504NANANANA
1718064,4.0,,29504NANANANA
1718114,7.0,,29504NANANANA
1718137,4.0,,29504NANANANA
1718158,5.0,,29504NANANANA
1718285,61.0,,49278MOH1b3NANA
1718305,,0.8,49278NAb3NANA
1718482,32.0,,00085NANAubzNA
1718779,4.0,,00085NANAubzNA
1718840,4.0,,00085NANAubzNA
1718859,4.0,,00085NANAubzNA
1718860,4.0,,00085NANAubzNA
1719044,,0.4,49278NANANANA
1723479,92.0,,29504GIL1b2NANA
1723482,93.0,,29504GIL1b2NANA
1723483,91.0,,29504GIL1b2NANA
1723596,92.0,,29504GIL1b2NANA
1723647,90.0,,29504GIL1b2NANA
1723652,90.0,,29504GIL1b2NANA
1723655,94.0,,29504GIL1b2NANA
1723681,94.0,,29504GIL1b2NANA
1723686,92.0,,29504GIL1b2NANA
1723695,29.0,,29504GIL1b2NANA
1723729,92.0,,29504GIL1b2NANA
1723770,89.0,,29504GIL1b2NANA
1723783,38.0,,29504GIL1b2NANA
1723785,37.0,,29504GIL1b2NANA
1723786,,0.9,29504GIL1b2NANA
1723986,92.0,,29504GIL1b2NANA
1723992,38.0,,29504GIL1b2NANA
1723995,38.0,,29504GIL1b2NANA
1723998,92.0,,29504GIL1b2NANA
1724000,91.0,,29504GIL1b2NANA
1724002,29.0,,29504GIL1b2NANA
1724004,28.0,,29504GIL1NANANA
1724016,29.0,,29504GIL1NANANA
1724035,29.0,,29504GIL1NANANA
1724086,92.0,,29504GIL1b2NANA
1726290,4.0,,00095NANAexp1NA
1726328,8.0,,23182NANANANA
1727788,15.0,,23182NANANANA
1727799,31.0,,23182FAI4b3NANA
1727805,30.0,,23182FAI4b3NANA
1727816,36.0,,23182FAI4b3NANA
1727824,36.0,,23182FAI4b3NANA
1728257,23.0,,23182FAI4b3NANA
1729431,18.0,,23182NAb2NANA
1729681,53.0,,23182FAI1b3NANA
1729707,60.0,,23182FAI1b3NANA
1729745,55.0,,23182FAI1b3NANA
1729758,48.0,,23182FAI1b3NANA
1729762,53.0,,23182FAI1b3NANA
1729768,57.0,,23182FAI1b3NANA
1729791,57.0,,23182FAI1b3NANA
1729795,55.0,,23182FAI1b3NANA
1729807,58.0,,23182FAI1b3NANA
1729812,57.0,,23182FAI1b3NANA
1729819,56.0,,23182FAI1b3NANA
1729825,57.0,,23182FAI1b3NANA
1729974,56.0,,23182FAI1b3NANA
1729978,53.0,,23182FAI1b3NANA
1729980,53.0,,23182FAI1b3NANA
1729984,56.0,,23182FAI1b3NANA
1729985,54.0,,23182FAI1b3NANA
1729999,54.0,,23182FAI1b3NANA
1730015,52.0,,23182FAI1b3NANA
1730016,55.0,,23182FAI1b3NANA
1730031,56.0,,23182FAI1b3NANA
1730038,42.0,,23182FAI1b3NANA
1730049,56.0,,23182FAI1b3NANA
1730059,56.0,,23182FAI1b3NANA
1730062,56.0,,23182FAI1b3NANA
1730092,54.0,,23182FAI1b3NANA
1730098,56.0,,23182FAI1b3NANA
1730105,58.0,,23182FAI1b3NANA
1730118,,2.1,23182FAI1b3NANA
1730121,84.0,,23182FAI1b3NANA
1730125,85.0,,23182FAI1b3NANA
1730132,54.0,,23182FAI1b3NANA
1730135,52.0,,23182FAI1b3NANA
1730161,44.0,,23182FAI1b3NANA
1730164,45.0,,23182FAI1b3NANA
1730179,55.0,,23182FAI1b3NANA
1730180,46.0,,23182FAI1b3NANA
1730184,53.0,,23182FAI1b3NANA
1730185,54.0,,23182FAI1b3NANA
1730190,55.0,,23182FAI1b3NANA
1730196,56.0,,23182FAI1b3NANA
1730209,54.0,,23182FAI1NANANA
1730213,58.0,,23182FAI1b3NANA
1730216,52.0,,23182FAI1b3NANA
1730217,54.0,,23182FAI1b3NANA
1730221,56.0,,23182FAI1b3NANA
1730235,54.0,,23182FAI1b3NANA
1730239,58.0,,23182FAI1b3NANA
1730240,51.0,,23182FAI1b3NANA
1730302,54.0,,23182FAI1NANANA
1730334,53.0,,23182FAI1NANANA
1730338,54.0,,23182FAI1NANANA
1730380,,0.9,23182NAb2NANA
1731286,30.0,,23182FAI4b3NANA
1731296,31.0,,23182FAI4b3NANA
1731375,32.0,,23182FAI4b3NANA
1731389,30.0,,23182FAI4b3NANA
1731441,32.0,,23182FAI4b3NANA
1731445,31.0,,23182FAI4b3NANA
1731451,30.0,,23182FAI4b3NANA
1731454,27.0,,23182FAI4b3NANA
1731478,31.0,,23182FAI4b3NANA
1731481,30.0,,23182FAI4b3NANA
1731500,22.0,,23182FAI4b3NANA
1731501,24.0,,23182FAI4b3NANA
1731518,,0.9,23182FAI4b3NANA
1731539,23.0,,23182FAI4b3NANA
1731548,24.0,,23182FAI4b3NANA
1731553,25.0,,23182FAI4b3NANA
1731575,22.0,,23182FAI4NANANA
1732242,55.0,,00095FAI1NAubzNA
1732290,61.0,,75630SUI1NANANA
1732438,61.0,,75630SUI1NANANA
1732479,75.0,,75630SUI1NANANA
1732551,59.0,,75630SUI1NANANA
1733450,74.0,,75630SUI1NANANA
1733980,74.0,,75630SUI1NANANA
1734740,7.0,,23182NAb2NANA
1734772,43.0,,23182FAI3b2NANA
1736039,24.0,,23182FAI3NANANA
1736091,23.0,,23182FAI3NANANA
1736096,24.0,,23182FAI3NANANA
1736097,29.0,,23182FAI3NANANA
1736101,24.0,,23182FAI3NANANA
1736560,19.0,,23182NANANANA
1737057,13.0,,23182NANANANA
1738128,,0.4,23182NANANANA
1738358,3.0,,00095NANAubzNA
1740511,6.0,,60984NANANANA
1740995,6.0,,60984NANANANA
1741776,16.0,,81666NAb2NANA
1744156,74.0,,81666VAL2b2NANA
1744158,73.0,,81666VAL2b2NANA
1744174,,0.6,81666NAb2NANA
1745477,39.0,,81666VAL2b2NANA
1745980,,0.6,81666NAb3NANA
1746324,,0.6,81666NAb3NANA
1747519,17.0,,81666NAb1NANA
1747613,84.0,,81666VAL1b1NANA
1747659,74.0,,81666VAL1b1NANA
1747662,84.0,,81666VAL1b1NANA
1747933,39.0,,81666VAL2b3NANA
1747955,47.0,,81666VAL2b3NANA
1747984,38.0,,81666VAL2b3NANA
1748934,85.0,,81666VAL2b1NANA
1749177,84.0,,81666VAL1b1NANA
1749180,86.0,,81666VAL1b1NANA
1749208,82.0,,81666VAL1b1NANA
1749457,84.0,,81666VAL1b1NANA
1749461,77.0,,81666VAL1b1NANA
1749509,80.0,,81666VAL2b1NANA
1749540,83.0,,81666VAL2b1NANA
