parcel_id,max_built_dua,max_built_non_res_far
1547463,81.0,
25171,25.0,
64543,86.0,
1547652,84.0,
25170,25.0,
78383,89.0,
979805,114.0,
325135,28.0,
3140,87.0,
1433891,90.0,
3186,81.0,
1873351,35.0,
1427318,84.0,
1375016,3.0,
1866726,37.0,
1373855,137.0,
1302173,84.0,
218472,44.0,
1207393,64.0,
75061,63.0,
994129,66.0,
1550198,107.0,
51457,22.0,
75054,63.0,
1550213,109.0,
1550800,107.0,
25415,108.0,
2039232,46.0,
16350,78.0,
190032,49.0,
69079,61.0,
190024,49.0,
1873143,37.0,
2668,82.0,
454840,75.0,
991037,76.0,
554678,140.0,
2749,91.0,
1546768,76.0,
190918,31.0,
76169,106.0,
2052694,107.0,
50804,153.0,
1872538,36.0,
452775,47.0,
50448,57.0,
75074,63.0,
75145,51.0,
786,215.0,
726091,85.0,
64760,84.0,
1547492,81.0,
548909,137.0,
1872765,38.0,
1578619,77.0,
1026962,41.0,
539842,47.0,
1547518,80.0,
50298,55.0,
26702,41.0,
1372870,109.0,
26347,44.0,
725530,84.0,
1550770,105.0,
730907,76.0,
18031,80.0,
1369433,60.0,
901266,216.0,
2054427,90.0,
546890,138.0,
1302132,84.0,
75083,57.0,
1407558,184.0,
1872681,35.0,
1395467,89.0,
1075790,54.0,
546393,137.0,
2054225,84.0,
17605,59.0,
1466947,42.0,
1412678,26.0,
2054192,76.0,
1926020,46.0,
1926025,46.0,
729571,75.0,
1372929,107.0,
75139,51.0,
1363154,202.0,
18660,84.0,
50421,59.0,
1466937,46.0,
444852,76.0,
1397288,104.0,
1783771,76.0,
316442,60.0,
26162,108.0,
739704,74.0,
16985,54.0,
1387849,137.0,
1626162,82.0,
16967,60.0,
1547555,82.0,
1387951,101.0,
994110,66.0,
446227,86.0,
76072,107.0,
1545955,135.0,
1872892,37.0,
1812898,46.0,
1926083,85.0,
1749751,88.0,
68668,61.0,
1749530,82.0,
739829,87.0,
64849,29.0,
76165,107.0,
993801,66.0,
3245,82.0,
978661,198.0,
1102,219.0,
1549492,83.0,
445262,75.0,
549886,39.0,
64747,87.0,
1888265,61.0,
30377,111.0,
1297866,85.0,
396480,83.0,
50541,65.0,
534938,139.0,
551229,138.0,
18815,87.0,
1075826,53.0,
17428,60.0,
1412688,26.0,
30391,108.0,
725142,59.0,
1062,213.0,
1547532,83.0,
396718,84.0,
1356106,61.0,
2053961,3.0,
985303,208.0,
1207426,59.0,
16423,110.0,
13539,91.0,
174163,17.0,
1547763,82.0,
176392,18.0,
3919,84.0,
24555,202.0,
51771,154.0,
15551,81.0,
1408218,83.0,
1075955,76.0,
67592,65.0,
1426754,84.0,
1385265,107.0,
447289,74.0,
78968,25.0,
1426757,83.0,
64250,26.0,
447299,77.0,
721031,54.0,
2040372,41.0,
1392188,108.0,
52573,23.0,
1355113,47.0,
78976,29.0,
1168626,167.0,
1075470,54.0,
1547766,80.0,
24863,25.0,
78894,31.0,
69455,27.0,
1546471,107.0,
1297847,85.0,
1395604,86.0,
1867099,37.0,
720916,55.0,
78857,29.0,
1412945,31.0,
1417793,54.0,
1888888,15.0,
69442,27.0,
1505092,17.0,
1886350,23.0,
443117,59.0,
24528,110.0,
1433896,91.0,
78963,29.0,
15600,85.0,
69551,60.0,
4321,89.0,
1322329,108.0,
1925833,61.0,
1208562,56.0,
15526,85.0,
1806854,43.0,
3978,84.0,
2039986,43.0,
1412929,26.0,
452127,83.0,
447073,76.0,
1208550,61.0,
508066,55.0,
78732,29.0,
1811729,42.0,
1395608,85.0,
24592,109.0,
168073,45.0,
1037324,63.0,
389183,51.0,
2040467,41.0,
52160,41.0,
1547296,87.0,
4028,79.0,
69949,30.0,
1037325,63.0,
78856,29.0,
1866765,35.0,
15658,105.0,
1397164,213.0,
354825,50.0,
51870,154.0,
4024,80.0,
1552113,62.0,
1547289,86.0,
403938,41.0,
1392185,108.0,
1403688,27.0,
1373845,107.0,
1889071,61.0,
1551941,107.0,
1392144,108.0,
1549527,82.0,
29577,40.0,
1546341,133.0,
4671,79.0,
643651,46.0,
985302,208.0,
1355290,46.0,
2008101,40.0,
1403556,84.0,
892988,272.0,
59450,111.0,
544368,138.0,
14115,86.0,
49665,148.0,
1536775,80.0,
547810,38.0,
520818,46.0,
995605,93.0,
1500779,84.0,
1398671,76.0,
647396,43.0,
1055083,137.0,
1547519,89.0,
985451,209.0,
993711,66.0,
254886,20.0,
20059,59.0,
741845,84.0,
2473,87.0,
35032,22.0,
1430679,91.0,
1355024,48.0,
56272,31.0,
108111,20.0,
1079371,61.0,
65002,86.0,
4537,85.0,
1037323,63.0,
1392149,106.0,
38816,35.0,
1988053,12.0,
1545800,137.0,
79068,28.0,
634733,34.0,
1921975,12.0,
71319,28.0,
1297856,85.0,
1797678,30.0,
1374279,107.0,
176407,16.0,
993568,98.0,
152699,108.0,
980760,280.0,
1368635,11.0,
1356506,200.0,
1547170,136.0,
50941,153.0,
445178,86.0,
389184,58.0,
389186,58.0,
462365,78.0,
1552117,61.0,
114658,25.0,
6274,214.0,
1712485,89.0,
1355141,47.0,
8366,105.0,
1556894,50.0,
65252,58.0,
15256,87.0,
658278,40.0,
1723986,92.0,
50739,55.0,
1550695,106.0,
186104,48.0,
47991,24.0,
452572,75.0,
63030,26.0,
50368,53.0,
1395491,21.0,
1600232,72.0,
971892,60.0,
26203,110.0,
1412422,84.0,
1872907,36.0,
984660,183.0,
626678,46.0,
1551880,108.0,
27822,107.0,
1547541,89.0,
1550589,108.0,
1812099,36.0,
22619,60.0,
649699,45.0,
995575,93.0,
1030969,69.0,
389214,50.0,
1679131,61.0,
64735,84.0,
658886,47.0,
1031111,69.0,
331844,24.0,
1414723,84.0,
41878,122.0,
21296,62.0,
69164,87.0,
1749457,84.0,
1382929,108.0,
369816,28.0,
1545872,138.0,
1871687,34.0,
996257,75.0,
157566,90.0,
59433,104.0,
71619,42.0,
1433906,91.0,
49145,159.0,
1403607,26.0,
1194781,61.0,
2040358,44.0,
2008112,40.0,
715306,57.0,
1648411,84.0,
626893,54.0,
1433935,92.0,
13944,103.0,
15988,107.0,
1074128,56.0,
1397279,108.0,
460862,82.0,
153920,73.0,
81569,88.0,
2590,91.0,
1550176,108.0,
998783,91.0,
450687,63.0,
718915,53.0,
21834,65.0,
448815,57.0,
76386,30.0,
460503,42.0,
132401,63.0,
15695,79.0,
1372086,84.0,
1392843,213.0,
15416,109.0,
6681,108.0,
61959,105.0,
1731441,25.0,
1397322,106.0,
70119,42.0,
1430705,93.0,
71472,27.0,
59036,116.0,
1546316,138.0,
64658,81.0,
1504713,84.0,
1548163,76.0,
20383,108.0,
74188,35.0,
70040,55.0,
1372844,107.0,
50184,56.0,
78607,27.0,
1922884,61.0,
24415,122.0,
59405,111.0,
1548201,79.0,
1545904,139.0,
1478373,62.0,
2010876,47.0,
1321440,46.0,
451759,43.0,
1398213,76.0,
1397483,108.0,
31118,34.0,
159445,42.0,
1788016,76.0,
154019,77.0,
1034493,69.0,
1397349,108.0,
461586,61.0,
1887739,15.0,
1548443,83.0,
1550330,106.0,
14251,87.0,
50618,57.0,
660470,48.0,
1694153,62.0,
1433914,91.0,
553835,18.0,
67714,55.0,
1407411,26.0,
1550704,108.0,
1536777,73.0,
1339161,62.0,
327010,25.0,
445097,83.0,
990256,99.0,
1751640,84.0,
30426,106.0,
436607,26.0,
5104,79.0,
254056,38.0,
1386675,84.0,
315811,60.0,
155772,92.0,
1077153,17.0,
1517704,101.0,
1730216,52.0,
1372867,103.0,
983393,128.0,
678533,30.0,
639306,6.0,
889141,211.0,
1742052,7.0,
458754,14.0,
205590,74.0,
2051356,26.0,
1177838,8.0,
1749799,53.0,
800677,5.0,
1861148,6.0,
1925754,8.0,
852136,6.0,
741799,2.0,
1392683,262.0,
1424938,71.0,
470697,26.0,
466188,4.0,
779113,6.0,
1396455,74.0,
1095888,10.0,
995933,70.0,
1736039,24.0,
1209619,67.0,
987026,204.0,
2053369,6.0,
1936013,2.0,
2052376,7.0,
672569,37.0,
521521,46.0,
890253,228.0,
1777081,8.0,
1360031,137.0,
1858809,7.0,
16038,109.0,
2018953,13.0,
1501717,31.0,
23948,149.0,
1058040,74.0,
89500,4.0,
487372,5.0,
114370,260.0,
1544925,37.0,
2052382,34.0,
426323,90.0,
874750,12.0,
265199,54.0,
3876,74.0,
1393335,345.0,
979850,107.0,
268635,29.0,
891838,225.0,
26128,109.0,
976950,200.0,
1701876,72.0,
141989,20.0,
397551,68.0,
1170769,92.0,
988588,73.0,
49023,151.0,
1288130,111.0,
2053304,25.0,
896378,227.0,
1172371,113.0,
478047,24.0,
458338,70.0,
419996,11.0,
983113,242.0,
524263,18.0,
609361,15.0,
24438,111.0,
1926899,55.0,
642599,8.0,
1226977,34.0,
277663,31.0,
25432,112.0,
1878098,28.0,
428563,14.0,
48963,145.0,
7122,106.0,
3861,74.0,
428263,74.0,
486,221.0,
1044628,21.0,
2038668,8.0,
1560571,92.0,
984948,150.0,
1835338,1.0,
756685,67.0,
380537,1.0,
890959,223.0,
1219660,1.0,
1550067,123.0,
1178217,9.0,
7325,259.0,
1402603,23.0,
90159,7.0,
309182,55.0,
975990,203.0,
38818,35.0,
988257,93.0,
2054002,37.0,
62353,116.0,
973163,331.0,
1932703,2.0,
1547737,21.0,
1095883,12.0,
328536,20.0,
974840,239.0,
1927023,53.0,
1108661,74.0,
1841615,2.0,
558246,8.0,
850338,21.0,
479209,4.0,
168678,83.0,
89521,5.0,
632134,6.0,
453449,12.0,
988383,74.0,
451515,13.0,
594257,29.0,
1501319,31.0,
206419,22.0,
74295,31.0,
498280,9.0,
1832631,4.0,
1397035,258.0,
1003193,25.0,
2049008,104.0,
409154,21.0,
1129518,37.0,
357,221.0,
599935,5.0,
1855479,11.0,
991457,36.0,
1374000,119.0,
2054331,13.0,
531012,33.0,
25373,110.0,
359189,1.0,
893652,259.0,
990522,69.0,
114919,21.0,
891178,228.0,
754526,66.0,
6924,187.0,
24173,148.0,
428006,12.0,
1118401,38.0,
852863,17.0,
521570,8.0,
332927,56.0,
1546727,131.0,
38100,96.0,
278013,23.0,
311532,37.0,
1288690,111.0,
68669,69.0,
1782384,6.0,
152016,19.0,
1016171,38.0,
6870,186.0,
1740511,6.0,
1857480,11.0,
13099,111.0,
1024883,38.0,
1145250,6.0,
1393363,311.0,
1717553,3.0,
1141925,14.0,
1357911,139.0,
1928605,7.0,
986441,201.0,
490709,2.0,
754614,29.0,
194510,4.0,
889033,227.0,
1791484,74.0,
901774,336.0,
984048,138.0,
1172640,52.0,
562137,4.0,
1548763,139.0,
1297777,104.0,
738162,14.0,
1884353,57.0,
773398,9.0,
1170761,92.0,
1227020,93.0,
897619,222.0,
1212753,4.0,
1397107,256.0,
982917,222.0,
837587,15.0,
12771,75.0,
1233147,9.0,
991957,102.0,
1709380,5.0,
2049330,74.0,
876707,37.0,
981234,209.0,
1288689,111.0,
1553508,12.0,
158012,105.0,
647343,13.0,
690919,4.0,
1978447,22.0,
1858911,7.0,
478169,10.0,
981511,213.0,
75244,60.0,
7130,77.0,
889636,226.0,
2053676,2.0,
1360377,139.0,
648218,14.0,
219810,41.0,
1746996,17.0,
437338,111.0,
1079501,45.0,
1357906,139.0,
497580,12.0,
792793,27.0,
71042,17.0,
428803,3.0,
2052137,30.0,
168952,67.0,
24361,119.0,
21468,74.0,
1150778,15.0,
141960,19.0,
758706,2.0,
1113664,103.0,
67164,55.0,
438602,73.0,
277248,28.0,
975814,187.0,
2037110,7.0,
1717782,2.0,
37704,87.0,
1173998,38.0,
1771800,67.0,
413850,35.0,
2052836,49.0,
6912,186.0,
1808203,5.0,
713756,15.0,
1020077,113.0,
423681,10.0,
885471,15.0,
1169539,15.0,
1384935,121.0,
910918,24.0,
1782365,9.0,
420646,14.0,
1467464,6.0,
514485,29.0,
1188130,22.0,
1385299,122.0,
138349,104.0,
417489,11.0,
883625,19.0,
19090,75.0,
1919984,13.0,
99133,76.0,
4340,74.0,
1110996,2.0,
973930,337.0,
1927048,17.0,
893683,227.0,
1924696,9.0,
1124608,37.0,
303161,6.0,
457917,9.0,
1035841,41.0,
607844,24.0,
221380,26.0,
1764062,3.0,
1170586,78.0,
885526,11.0,
2052316,34.0,
452904,29.0,
495157,3.0,
1028521,78.0,
1329465,15.0,
21214,77.0,
1804857,2.0,
543987,6.0,
846918,37.0,
265168,23.0,
2049696,37.0,
908265,140.0,
1393328,315.0,
1730395,89.0,
186876,57.0,
419790,10.0,
276865,8.0,
651177,19.0,
413501,43.0,
1666534,11.0,
465805,14.0,
468264,5.0,
1169170,204.0,
2010243,14.0,
895106,226.0,
620374,5.0,
314757,55.0,
1387451,37.0,
1392918,258.0,
488074,5.0,
264004,15.0,
1888748,37.0,
979851,107.0,
5847,74.0,
1171419,37.0,
630557,7.0,
108238,17.0,
1562234,30.0,
1288141,111.0,
1124536,32.0,
1792936,13.0,
852652,6.0,
484,227.0,
1157366,74.0,
993213,70.0,
1317607,25.0,
1917822,10.0,
898356,217.0,
500216,35.0,
582210,4.0,
1857462,10.0,
2051203,4.0,
989006,75.0,
871739,12.0,
1909946,11.0,
1194991,7.0,
308242,39.0,
536693,40.0,
1676825,22.0,
114587,259.0,
468131,6.0,
489221,23.0,
1333351,59.0,
120486,17.0,
5731,120.0,
802771,9.0,
988444,90.0,
1372938,120.0,
987813,178.0,
2052558,9.0,
1780015,4.0,
1740218,6.0,
388250,37.0,
1173158,16.0,
472599,22.0,
903719,322.0,
1103276,35.0,
33872,149.0,
105483,22.0,
336166,56.0,
2049376,10.0,
98164,76.0,
760779,27.0,
329583,23.0,
159001,105.0,
380037,20.0,
991220,121.0,
992198,73.0,
897132,65.0,
452102,77.0,
987792,187.0,
982907,239.0,
1841654,2.0,
1288171,33.0,
987877,176.0,
505912,31.0,
586380,8.0,
413069,33.0,
1293351,9.0,
2051665,21.0,
8549,109.0,
1261119,29.0,
1103590,34.0,
1453162,5.0,
604679,37.0,
2051789,106.0,
754628,22.0,
901405,222.0,
1705088,12.0,
896257,218.0,
710968,4.0,
105874,28.0,
49494,149.0,
957379,35.0,
494002,13.0,
1500804,27.0,
5743,120.0,
1878618,23.0,
1049519,15.0,
322427,28.0,
332223,8.0,
1056461,8.0,
190093,74.0,
843356,38.0,
665725,37.0,
2053445,7.0,
2053015,30.0,
456218,13.0,
2051905,73.0,
892244,226.0,
2019888,12.0,
597334,11.0,
907548,222.0,
1914530,56.0,
1926853,32.0,
1301665,37.0,
739,221.0,
347103,36.0,
1858571,6.0,
1079253,31.0,
481116,24.0,
1141056,5.0,
456223,82.0,
526963,2.0,
413133,73.0,
1032639,31.0,
114612,23.0,
570597,5.0,
22405,117.0,
510226,10.0,
1550132,117.0,
759213,2.0,
1912262,4.0,
809421,18.0,
977464,35.0,
902846,330.0,
1173234,17.0,
525362,13.0,
267054,15.0,
1323515,72.0,
1990116,16.0,
509349,18.0,
873712,11.0,
1116582,1.0,
1140900,5.0,
978605,203.0,
449858,65.0,
322982,21.0,
1049829,19.0,
981689,216.0,
454494,22.0,
22499,73.0,
7382,76.0,
2053826,8.0,
2054418,111.0,
119223,95.0,
613442,15.0,
765178,27.0,
274676,34.0,
199668,4.0,
655128,18.0,
897664,227.0,
2049497,2.0,
523842,46.0,
959341,42.0,
1871704,34.0,
566724,6.0,
708250,65.0,
1288128,111.0,
312027,35.0,
972226,70.0,
59097,106.0,
430588,13.0,
672519,37.0,
1387863,122.0,
1835339,1.0,
110455,22.0,
129031,20.0,
6011,223.0,
89603,4.0,
1088876,39.0,
642805,14.0,
1802069,6.0,
733540,75.0,
448834,5.0,
979841,111.0,
1315930,67.0,
316847,58.0,
98353,74.0,
1178375,8.0,
1168222,27.0,
27927,115.0,
256582,148.0,
1989232,12.0,
1860571,6.0,
49805,147.0,
1021619,14.0,
806670,5.0,
263978,31.0,
5009,120.0,
106825,113.0,
152867,104.0,
390339,12.0,
1943778,6.0,
265525,151.0,
1145912,6.0,
1669,164.0,
1123593,91.0,
466283,13.0,
668691,24.0,
1988032,10.0,
14527,109.0,
1873703,40.0,
114595,259.0,
2049218,20.0,
975000,329.0,
132543,55.0,
99230,111.0,
2801,83.0,
1050088,17.0,
2052768,13.0,
1279378,37.0,
733257,74.0,
535422,139.0,
1049833,37.0,
642108,27.0,
276146,26.0,
1154930,5.0,
20643,78.0,
1718701,4.0,
885464,19.0,
637785,6.0,
635599,7.0,
1288089,111.0,
242509,2.0,
543853,5.0,
987910,96.0,
906232,41.0,
902328,222.0,
22,119.0,
1996217,3.0,
1195051,12.0,
1096202,5.0,
1328495,140.0,
1279326,56.0,
23660,121.0,
1749836,45.0,
1288034,74.0,
1040252,111.0,
889808,145.0,
891157,215.0,
729367,72.0,
609100,20.0,
50709,55.0,
1855295,9.0,
991238,120.0,
408263,30.0,
314367,56.0,
852834,18.0,
1547230,73.0,
648313,14.0,
1040224,238.0,
1880998,24.0,
463047,17.0,
851409,22.0,
2051993,29.0,
554649,5.0,
891854,218.0,
1821157,2.0,
1998311,23.0,
85295,72.0,
474211,13.0,
496282,32.0,
1154451,9.0,
988020,92.0,
1259274,15.0,
698941,4.0,
1948054,18.0,
1088887,26.0,
19782,74.0,
1700657,4.0,
1139359,29.0,
655635,24.0,
5452,121.0,
396851,33.0,
1860363,7.0,
1279363,37.0,
808784,6.0,
733848,3.0,
910802,30.0,
817396,6.0,
988790,74.0,
1741771,16.0,
755752,66.0,
979968,115.0,
918731,68.0,
639819,28.0,
986512,204.0,
2050585,40.0,
1279361,37.0,
731669,20.0,
1295996,111.0,
203280,17.0,
573629,29.0,
1194917,19.0,
973989,322.0,
1649093,25.0,
520693,37.0,
708378,2.0,
14445,72.0,
1501620,32.0,
1149461,4.0,
216785,25.0,
2048784,185.0,
2010820,15.0,
883570,19.0,
1178197,7.0,
872029,13.0,
635989,30.0,
264813,148.0,
1160278,17.0,
1169083,204.0,
8905,29.0,
2052055,20.0,
1702194,20.0,
901507,200.0,
1251404,14.0,
106967,112.0,
1557158,72.0,
9112,29.0,
1987615,23.0,
1322048,66.0,
979966,117.0,
852377,20.0,
372780,27.0,
307925,55.0,
606981,17.0,
97023,3.0,
28552,23.0,
1412950,93.0,
2052931,18.0,
272880,15.0,
5374,81.0,
902811,253.0,
843203,49.0,
1182810,5.0,
1399295,30.0,
1123624,92.0,
979967,107.0,
1860192,8.0,
901514,204.0,
984709,185.0,
24560,185.0,
1383409,38.0,
988601,74.0,
1107897,37.0,
982571,205.0,
1385191,120.0,
1288138,111.0,
1810136,2.0,
332887,55.0,
265192,22.0,
763369,33.0,
720934,16.0,
544787,4.0,
193,185.0,
866488,11.0,
983063,204.0,
2053200,13.0,
385137,4.0,
1217023,2.0,
1552726,38.0,
19862,74.0,
1051437,19.0,
974609,209.0,
447428,5.0,
1026415,14.0,
1902479,10.0,
483165,24.0,
282514,27.0,
18339,111.0,
314263,55.0,
1557357,120.0,
2052069,67.0,
843044,41.0,
812921,27.0,
2051392,222.0,
986841,120.0,
1218016,3.0,
1311950,37.0,
994811,102.0,
792194,11.0,
929528,70.0,
1718792,4.0,
947781,15.0,
524255,7.0,
1201482,12.0,
174502,20.0,
1548259,129.0,
1201780,11.0,
1333466,63.0,
1372462,148.0,
437371,13.0,
929405,81.0,
3576,109.0,
1202406,3.0,
7009,105.0,
111501,258.0,
1147357,5.0,
23558,76.0,
1855655,2.0,
910205,40.0,
1171292,93.0,
1733450,74.0,
56195,30.0,
439742,111.0,
669353,24.0,
1740211,6.0,
1876181,28.0,
228491,2.0,
456196,13.0,
1749797,73.0,
336110,55.0,
670427,18.0,
418963,34.0,
6158,222.0,
2007583,12.0,
462872,5.0,
114493,261.0,
1815161,20.0,
1909709,6.0,
1290328,111.0,
2053877,19.0,
60129,137.0,
37887,91.0,
692165,4.0,
988763,74.0,
2053650,24.0,
468613,12.0,
1546531,224.0,
1279897,56.0,
910494,37.0,
1056816,30.0,
448477,22.0,
901538,223.0,
736129,26.0,
695448,5.0,
334949,7.0,
1988697,8.0,
708139,2.0,
511432,12.0,
981862,204.0,
1973783,29.0,
8103,259.0,
20942,74.0,
1042057,102.0,
49007,150.0,
2050950,12.0,
1935281,41.0,
973657,204.0,
2052022,37.0,
66862,4.0,
277313,34.0,
1154556,7.0,
2052211,38.0,
1516098,74.0,
573,227.0,
368027,38.0,
1216850,6.0,
1089480,33.0,
470074,22.0,
998366,23.0,
75118,56.0,
1864530,4.0,
890812,217.0,
69066,67.0,
1178500,11.0,
1942354,39.0,
488392,18.0,
1171777,74.0,
969476,71.0,
987918,93.0,
1374133,120.0,
75218,65.0,
99131,120.0,
1196592,3.0,
773393,93.0,
1547303,72.0,
907834,76.0,
311695,28.0,
988472,75.0,
411260,30.0,
1412417,73.0,
1656484,24.0,
919221,72.0,
66928,4.0,
153843,19.0,
816763,21.0,
325847,4.0,
1547836,74.0,
1739645,2.0,
977814,40.0,
104428,26.0,
1153775,37.0,
1627608,22.0,
1098795,11.0,
20418,77.0,
261921,8.0,
689175,4.0,
1288132,111.0,
328554,24.0,
388941,4.0,
1152207,102.0,
460797,11.0,
991272,70.0,
973280,198.0,
733837,21.0,
794805,18.0,
471813,22.0,
236896,7.0,
968596,78.0,
897629,218.0,
402750,15.0,
1296000,111.0,
498650,40.0,
50208,56.0,
400831,10.0,
982840,197.0,
91408,6.0,
1218983,5.0,
802382,32.0,
1187102,22.0,
327440,1.0,
868876,2.0,
1812862,37.0,
216683,27.0,
2024713,39.0,
1859536,7.0,
132377,52.0,
1506557,25.0,
2048792,111.0,
328759,26.0,
899682,17.0,
679965,37.0,
1465289,4.0,
1233871,34.0,
1767433,6.0,
1328508,138.0,
6363,220.0,
2053275,92.0,
13367,111.0,
465076,11.0,
45650,113.0,
4167,78.0,
143598,95.0,
452463,8.0,
983131,222.0,
1040439,67.0,
1236740,17.0,
449384,8.0,
978883,27.0,
450678,11.0,
1550202,118.0,
132549,54.0,
1325161,32.0,
2054321,31.0,
1870128,11.0,
1842036,4.0,
202172,8.0,
496045,9.0,
1179418,2.0,
478699,24.0,
39251,26.0,
1185317,40.0,
629096,7.0,
499074,18.0,
1374536,111.0,
509242,8.0,
1296908,111.0,
199684,4.0,
533574,139.0,
1800652,5.0,
335970,54.0,
502548,13.0,
904379,38.0,
2014632,20.0,
1619957,19.0,
695589,5.0,
703013,2.0,
218522,168.0,
2052881,72.0,
1288136,111.0,
446259,4.0,
1560609,75.0,
1118623,97.0,
623020,27.0,
891257,221.0,
462915,66.0,
648126,24.0,
466769,15.0,
370314,25.0,
109938,26.0,
981081,195.0,
462380,4.0,
2052165,74.0,
1878634,6.0,
36500,93.0,
473807,4.0,
1154472,5.0,
1841706,5.0,
515823,35.0,
1172481,13.0,
1136964,5.0,
548801,22.0,
70162,34.0,
142604,79.0,
89979,5.0,
908203,139.0,
159087,101.0,
1169209,202.0,
642255,6.0,
754745,54.0,
1397426,120.0,
2035384,9.0,
890061,221.0,
218653,166.0,
549690,7.0,
833908,4.0,
388096,37.0,
439057,106.0,
1372596,108.0,
15943,111.0,
735351,73.0,
868713,4.0,
1079511,44.0,
332868,56.0,
339973,56.0,
1886469,30.0,
1103277,35.0,
1835327,1.0,
986536,204.0,
2050953,93.0,
49521,139.0,
49636,148.0,
551379,7.0,
1077995,28.0,
305780,42.0,
2052906,74.0,
1297880,104.0,
1227715,14.0,
1996860,74.0,
1298924,36.0,
1693106,5.0,
142141,19.0,
289305,16.0,
316294,55.0,
428144,74.0,
1197620,77.0,
221531,31.0,
1560877,111.0,
2036396,30.0,
1545018,47.0,
332237,8.0,
114536,20.0,
203590,7.0,
498183,24.0,
3388,56.0,
1732539,75.0,
705204,2.0,
1993834,21.0,
62110,119.0,
451886,65.0,
1212403,3.0,
338135,5.0,
213448,25.0,
311742,31.0,
1385618,118.0,
999327,25.0,
604381,27.0,
98343,121.0,
221995,39.0,
520137,9.0,
522842,19.0,
3887,74.0,
14535,110.0,
1130599,5.0,
438966,102.0,
1171405,41.0,
1546928,27.0,
1812060,43.0,
588718,6.0,
385101,7.0,
1397616,239.0,
203298,15.0,
1172952,38.0,
728282,15.0,
98359,74.0,
1172785,52.0,
1793055,15.0,
1186295,18.0,
50107,111.0,
385051,7.0,
1290894,111.0,
1146985,17.0,
606189,29.0,
2052208,28.0,
1262045,38.0,
1081939,38.0,
1393324,306.0,
344583,22.0,
269118,37.0,
1118602,92.0,
626473,11.0,
559502,7.0,
1172303,38.0,
451526,12.0,
588077,24.0,
640528,17.0,
256644,26.0,
16435,111.0,
1372659,111.0,
443870,75.0,
1288152,34.0,
1385246,119.0,
1193073,18.0,
513503,2.0,
973829,199.0,
497124,12.0,
388863,4.0,
60127,137.0,
987034,210.0,
1288046,67.0,
1392382,35.0,
503679,31.0,
1279389,28.0,
540804,74.0,
813967,6.0,
1875715,28.0,
1036991,38.0,
704765,5.0,
1319317,28.0,
538188,7.0,
729228,13.0,
846914,37.0,
964554,46.0,
369423,41.0,
12266,10.0,
309434,56.0,
489198,40.0,
264794,146.0,
1117941,36.0,
396453,11.0,
997028,70.0,
6182,222.0,
452252,11.0,
974392,222.0,
455362,7.0,
1746592,7.0,
1396493,108.0,
986544,210.0,
722885,2.0,
1865428,7.0,
889419,148.0,
1117702,38.0,
732023,43.0,
418648,40.0,
1374219,117.0,
84931,5.0,
1079503,44.0,
804770,5.0,
1134148,37.0,
1384954,120.0,
1444242,36.0,
983073,185.0,
991239,120.0,
474017,11.0,
305278,42.0,
2052185,28.0,
1005932,15.0,
1040209,74.0,
894631,221.0,
96797,4.0,
1290905,111.0,
894330,227.0,
502237,29.0,
874189,12.0,
742376,30.0,
890259,218.0,
48887,148.0,
1860239,6.0,
1202189,11.0,
30073,108.0,
2052145,34.0,
2053541,10.0,
985622,204.0,
368304,38.0,
168560,83.0,
1772299,127.0,
983089,102.0,
41992,133.0,
1207447,67.0,
421500,4.0,
1730396,86.0,
329582,23.0,
4157,77.0,
263574,6.0,
1136307,37.0,
1087572,30.0,
283900,8.0,
266621,37.0,
153017,102.0,
425665,89.0,
1122284,8.0,
587813,46.0,
22747,72.0,
638899,32.0,
2051345,10.0,
981853,203.0,
1909975,5.0,
1515726,30.0,
285149,7.0,
224670,167.0,
1177989,11.0,
1022393,19.0,
975435,217.0,
641075,9.0,
1953026,56.0,
1928836,9.0,
2051782,111.0,
2036463,14.0,
143544,92.0,
327013,22.0,
1288124,111.0,
2052161,67.0,
312518,5.0,
871526,13.0,
276559,26.0,
1821182,2.0,
1925130,15.0,
2010818,35.0,
264518,26.0,
682190,6.0,
2053818,7.0,
973351,335.0,
876412,37.0,
883573,2.0,
132917,52.0,
563448,5.0,
973402,202.0,
320276,2.0,
393067,40.0,
699147,2.0,
330287,55.0,
1384794,119.0,
516559,40.0,
1393953,33.0,
1316389,67.0,
806589,5.0,
13516,77.0,
1080900,4.0,
976878,205.0,
759942,6.0,
341051,58.0,
1194967,3.0,
1189656,67.0,
307562,59.0,
792255,6.0,
440319,35.0,
2020653,4.0,
1556415,7.0,
647141,16.0,
982701,184.0,
865158,11.0,
344450,21.0,
1412871,22.0,
712161,11.0,
1718092,8.0,
754235,13.0,
111426,260.0,
842428,6.0,
1322492,74.0,
31760,44.0,
2052663,22.0,
1139668,29.0,
107120,28.0,
6234,223.0,
1127963,9.0,
921657,64.0,
981395,202.0,
8404,112.0,
981358,203.0,
1415950,14.0,
309479,55.0,
90666,7.0,
1821165,2.0,
1397541,120.0,
354496,9.0,
467359,24.0,
497855,4.0,
973439,205.0,
1020516,201.0,
420072,8.0,
203337,15.0,
244532,18.0,
1113840,75.0,
75245,58.0,
1893478,5.0,
716212,37.0,
891977,221.0,
459990,27.0,
755755,66.0,
466455,19.0,
463080,4.0,
45656,112.0,
308068,57.0,
1288142,111.0,
