development_id,SDEM,ave_sqft_per_unit,ave_unit_size,building_cost,building_purchase_price,building_purchase_price_sqft,building_revenue,building_sqft,building_type_id,county,current_units,deed_restricted_units,exp_id,fees,form,geom_id,inclusionary_units,job_spaces,juris,juris_name,jurisdiction_id,land_cost,max_dua,max_far,max_height,max_profit,max_profit_far,min_max_fars,net_units,non_residential_price,non_residential_sqft,oldest_building,opp_id,parcel_id,parcel_size,parking_config,parking_ratio,pda,pda_id,perfarea,perffoot,policy_based_revenue_reduction,policy_name,redfin_sale_year,regional,residential,residential_price,residential_sales_price_sqft,residential_sqft,residential_units,return_on_cost,stories,subaccount,subsidized,subsidized_units,subsidy_per_unit,superdistrict,total_cost,total_residential_units,total_sqft,tpp_id,vmt_res_cat,x,y,year_built,zoningmodcat
3194,,1000.0,1000.0,6232085.99645,3384323.8584,920.293426514,10276316.4299,33326.6630826,3.0,Santa Clara,0.0,4,,0.0,residential,1114002182951,4.0,0.0,San Jose,San Jose,68000.0,3626699.58991,87.12,,,-467151.89835,2.75,2.85714285714,23.0,0.0,0.0,1997.0,,1409980,12118.7865755,deck,0.2,sjo13,sjo13,1.0,1.0,857695.357549,OBAG,2012.0,1.0,550.62713623,0.0,550.62713623,23328.6641578,23.0,1.01432371283e-07,4.0,1.0,True,0.0,20310.9521022,10.0,9858785.58636,0.0,5408.0,b3,S,-121.949445754,37.2990863324,2035.0,68000SJO13b3NANA
3195,,1277.8,1277.8,751606.068202,605871.195154,1072.18658447,1451761.40598,3817.19689285,2.0,Alameda,0.0,0,,0.0,residential,11509261168842,0.0,0.0,Alameda County,Alameda County,1.0,707663.112296,22.0,,,-7811.85439971,0.75,0.921933621934,2.0,0.0,0.0,1964.0,,173370,5089.59585713,surface,0.0,alc2,alc2,1.0,1.0,0.0,OBAG,2012.0,1.0,543.316188267,0.0,543.316188267,2672.037825,2.0,6.8527452876e-07,2.0,1.0,True,0.0,10000.0,17.0,1459269.1805,0.0,831.0,b1,S,-122.126287745,37.7076977002,2035.0,00001ALC2b1NANA
3196,,1000.0,1000.0,1168773.88169,2237427.00645,1370.97243042,3427501.11056,6250.12770955,3.0,San Francisco,2.0,0,,0.0,residential,15535721340127,0.0,0.0,San Francisco,San Francisco,67000.0,2287428.02812,79.5567886486,,,-30460.5037988,2.5,2.60910365501,2.0,0.0,0.0,1909.0,,1013962,2500.05108382,deck,0.2,sfo12,sfo12,1.0,1.0,0.0,OBAG,2012.0,1.0,979.266021729,0.0,979.266021729,4375.08939669,4.0,2.89334948043e-07,4.0,1.0,True,0.0,10000.0,3.0,3456201.90981,2.0,2400.0,brt1,S,-122.434074693,37.7194869778,2035.0,67000SFO12brt1NANA
3197,,1340.0,1340.0,1312202.97804,1168161.22041,852.125073242,2554045.36038,5994.53164935,2.0,Santa Clara,2.0,0,,0.0,residential,606801597927,0.0,0.0,San Jose,San Jose,68000.0,1288051.85339,30.492,,,-48561.857525,1.0,1.34,1.0,0.0,0.0,1957.0,,1386467,5994.53164935,surface,0.0,sjo8,sjo8,1.0,1.0,0.0,OBAG,2012.0,1.0,608.660766602,0.0,608.660766602,4196.17215455,3.0,3.84577691352e-07,2.0,1.0,True,0.0,16187.2858417,11.0,2600254.83144,2.0,2016.0,b3,S,-121.876036806,37.3523251416,2035.0,68000SJO8b3NANA
3198,,1000.0,1000.0,1168768.84948,2238302.17939,1371.50868835,3428827.01976,6250.10079934,3.0,San Francisco,2.0,0,,0.0,residential,8578343465447,0.0,0.0,San Francisco,San Francisco,67000.0,2288302.98579,79.5567886486,,,-29976.5627684,2.5,2.60910365501,2.0,0.0,0.0,1913.0,,1013913,2500.04031974,deck,0.2,sfo12,sfo12,1.0,1.0,0.0,OBAG,2012.0,1.0,979.64906311,0.0,979.64906311,4375.07055954,4.0,2.89262140809e-07,4.0,1.0,True,0.0,10000.0,3.0,3457071.83527,2.0,2400.0,brt1,S,-122.434876007,37.7198705159,2035.0,67000SFO12brt1NANA
3199,,900.0,1000.0,1402510.02249,2237427.00645,1370.97243042,4112946.68283,7500.05359621,3.0,San Francisco,2.0,1,,0.0,residential,10484937275672,1.0,0.0,San Francisco,San Francisco,67000.0,2287427.36375,108.502752166,,,-111718.210607,3.0,3.20256057159,3.0,0.0,0.0,1944.0,,1010057,2500.0178654,deck,0.2,sfo12,sfo12,1.0,1.0,528273.541593,OBAG,2012.0,1.0,979.266021729,0.0,979.266021729,5250.03751735,5.0,2.71007308614e-07,4.0,1.0,True,0.0,22343.6421213,3.0,3689937.38625,2.0,2400.0,brt1,S,-122.434279437,37.720459881,2035.0,67000SFO12brt1NANA
3200,,1000.0,1000.0,1970145.43972,2819916.27523,1065.84749756,4796424.36445,9000.2075821,3.0,San Mateo,2.0,0,,0.0,residential,7917757276388,0.0,0.0,Burlingame,Burlingame,9066.0,2939919.04299,50.0,,,-120607.625739,1.5,1.63977436705,4.0,0.0,0.0,1942.0,,1107833,6000.13838807,surface,0.0,bur1,bur1,1.0,1.0,0.0,OBAG,2012.0,1.0,761.319641113,0.0,761.319641113,6300.14530747,6.0,2.03663313083e-07,4.0,1.0,True,0.0,20101.2709565,5.0,4910064.48271,2.0,3890.74019347,cr3,S,-122.366746228,37.586829683,2035.0,09066BUR1cr3NANA
3201,,1945.37009674,1945.37009674,1580682.85111,2326438.59233,1158.95434418,3918586.64613,8452.84947119,3.0,San Mateo,2.0,0,,0.0,residential,446351187085,0.0,0.0,Daly City,Daly City,17918.0,2387913.86121,46.7437944609,,,-52035.5738973,2.75,2.98222418839,1.0,0.0,0.0,1948.0,,1046168,3073.76344407,deck,0.2,dal1,dal1,1.0,1.0,0.0,OBAG,2012.0,1.0,827.824531555,0.0,827.824531555,5916.99462983,3.0,2.5197823626e-07,4.0,1.0,True,0.0,17345.1912991,5.0,3968596.71232,2.0,2952.0,brt2,S,-122.461517267,37.699912781,2035.0,17918DAL1brt2NANA
3202,,1000.0,1000.0,2570854.23453,1720276.38716,819.241650391,4505135.54226,13747.8836071,3.0,Santa Clara,2.0,1,,0.0,residential,5008821405905,1.0,0.0,San Jose,San Jose,68000.0,1830259.45601,77.0529370866,,,-150810.654185,2.5,2.52698862281,8.0,0.0,0.0,1952.0,,1396975,5499.15344284,deck,0.2,sjo4,sjo4,1.0,1.0,242060.21634,OBAG,2012.0,1.0,585.172607422,0.0,585.172607422,9623.51852497,10.0,2.27215216492e-07,4.0,1.0,True,0.0,16756.7393539,11.0,4401113.69054,2.0,3088.0,lrt1,S,-121.891385834,37.320711239,2035.0,68000SJO4lrt1NANA
3203,,800.0,1000.0,1416723.45702,929021.291283,912.02121582,2526064.22239,6924.35707243,3.0,Santa Clara,2.0,1,,0.0,residential,4876526896011,1.0,0.0,San Jose,San Jose,68000.0,950327.005352,250.0,,,-33452.8450819,6.5,6.55909746819,3.0,0.0,0.0,2013.0,,1387150,1065.28570345,deck,0.2,sjo4,sjo4,1.0,1.0,190846.114778,OBAG,2012.0,1.0,651.443725586,0.0,651.443725586,4847.0499507,5.0,4.22466701026e-07,9.0,1.0,True,0.0,10000.0,11.0,2367050.46237,2.0,1498.0,lrt1,S,-121.891070231,37.3492400551,2035.0,68000SJO4lrt1NANA
3204,,900.0,1000.0,1402517.80957,2241524.81909,1373.48334503,4120502.35841,7500.09523835,3.0,San Francisco,4.0,1,,0.0,residential,3235124830701,1.0,0.0,San Francisco,San Francisco,67000.0,2291525.45401,108.502752166,,,-108354.581995,3.0,3.20256057159,1.0,0.0,0.0,1908.0,,1009909,2500.03174612,deck,0.2,sfo12,sfo12,1.0,1.0,529564.869108,OBAG,2012.0,1.0,981.059532166,0.0,981.059532166,5250.06666685,5.0,2.70706087787e-07,4.0,1.0,True,0.0,21670.916399,3.0,3694043.26359,4.0,2400.0,lrt2,S,-122.435669091,37.7226063178,2035.0,67000SFO12lrt2NANA
3205,,1000.0,1000.0,1146074.73577,1852462.71569,1157.26842651,3029502.29814,5235.60866042,3.0,Alameda,2.0,0,,0.0,residential,10533339195639,0.0,0.0,Oakland,Oakland,53000.0,1922270.83116,50.0,,,-40820.6638443,1.5,1.63977436705,2.0,0.0,0.0,1923.0,,38014,3490.40577362,surface,0.0,okd1,okd1,1.0,1.0,0.0,OBAG,2012.0,1.0,826.620304653,0.0,826.620304653,3664.9260623,4.0,3.259085322e-07,4.0,1.0,True,0.0,13606.8879481,18.0,3068345.56693,2.0,2354.0,brt3,S,-122.209229012,37.7951743102,2035.0,53000OKD1brt3NANA
3206,,900.0,1000.0,127882437.399,49752121.9502,838.96987915,182192207.836,683863.301597,3.0,Santa Clara,0.0,106,,0.0,residential,9566041581458,106.0,0.0,San Jose,San Jose,68000.0,53960511.4985,110.116876836,,,-12848116.7444,3.25,3.25020297626,479.0,0.0,0.0,1965.0,,1676028,210419.477414,deck,0.2,sjo17,sjo17,1.0,1.0,12344457.1167,OBAG,2012.0,1.0,475.74307251,0.0,475.74307251,478704.311118,479.0,5.49925089791e-09,5.0,1.0,True,0.0,24196.0767314,13.0,181842948.897,0.0,87208.0,lrt2,M,-121.83002587,37.2525119837,2035.0,68000SJO17lrt2NANA
3207,,1294.0,1294.0,1287360.52935,563848.551846,682.46012085,2231011.23016,6538.14387684,1.0,Sonoma,2.0,0,,0.0,residential,5326263295170,0.0,0.0,Santa Rosa,Santa Rosa,70098.0,1010050.79788,8.0,,,-69780.3281369,0.25,0.339498884953,2.0,0.0,0.0,1956.0,,1988024,26152.5755074,surface,0.0,sro3,sro3,1.0,1.0,0.0,OBAG,2012.0,1.0,487.471514893,0.0,487.471514893,4576.70071379,4.0,4.35272512218e-07,1.0,1.0,True,0.0,23260.109379,30.0,2297411.32723,2.0,1215.0,b3,S,-122.731085803,38.4262858599,2035.0,70098SRO3b3NANA
3208,,900.0,1000.0,1644484.37437,2234306.11523,1369.06011963,4401560.06706,8037.558037,3.0,San Francisco,2.0,1,,0.0,residential,1883915740556,1.0,0.0,San Francisco,San Francisco,67000.0,2274493.90542,136.087547775,,,-47449.4360617,4.0,4.01675170529,4.0,0.0,0.0,1941.0,,1032740,2009.38950925,deck,0.2,sfo12,sfo12,1.0,1.0,527290.067472,OBAG,2012.0,1.0,977.900085449,0.0,977.900085449,5626.2906259,6.0,2.5516854869e-07,5.0,1.0,True,0.0,10000.0,3.0,3918978.27979,2.0,2400.0,bart1,S,-122.445124773,37.7163671094,2035.0,67000SFO12bart1NANA
3209,,900.0,1000.0,1472644.85752,2197295.37602,1322.14268799,4164805.62646,7875.10618993,3.0,Alameda,2.0,1,,0.0,residential,11519655298339,1.0,0.0,Oakland,Oakland,53000.0,2242295.98282,125.0,,,-61006.6156047,3.5,3.68949232586,4.0,0.0,0.0,1929.0,,20440,2250.03033998,deck,0.2,okd8,okd8,1.0,1.0,507916.178339,OBAG,2012.0,1.0,944.387634277,0.0,944.387634277,5512.57433295,6.0,2.69183290658e-07,5.0,1.0,True,0.0,10167.7692675,19.0,3714940.84034,2.0,2444.0,brt1,S,-122.280700691,37.843022048,2035.0,53000OKD8brt1NANA
3210,,800.0,1000.0,1096150.65877,851694.234111,907.60255127,1945003.19546,5357.53010152,3.0,Santa Clara,3.0,0,,0.0,residential,4829223952289,0.0,0.0,San Jose,San Jose,68000.0,868178.942116,250.0,,,-20109.1635021,6.5,6.55909746819,1.0,0.0,0.0,2013.0,,1387092,824.235400234,deck,0.2,sjo4,sjo4,1.0,1.0,0.0,OBAG,2012.0,1.0,648.287536621,0.0,648.287536621,3750.27107107,4.0,5.09079535098e-07,9.0,1.0,True,0.0,10000.0,11.0,1964329.60089,3.0,1380.0,lrt1,S,-121.891189038,37.3502136621,2035.0,68000SJO4lrt1NANA
3211,,800.0,1000.0,1470247.27023,1459535.92315,1007.68843079,2970758.84743,7862.28486756,3.0,Santa Clara,0.0,0,,0.0,residential,4147514111700,0.0,0.0,Mountain View,Mountain View,49670.0,1504463.26525,150.0,,,-4111.73932493,3.5,3.93545848091,6.0,0.0,0.0,1954.0,,1322335,2246.36710502,deck,0.2,mvw2,mvw2,1.0,1.0,0.0,OBAG,2012.0,1.0,674.730895996,0.0,674.730895996,5503.5994073,6.0,3.36167162509e-07,5.0,1.0,True,0.0,10000.0,8.0,2974710.53549,0.0,2130.0,cr2,M,-122.080665626,37.3917700904,2035.0,49670MVW2cr2NANA
3212,,1247.4,1247.4,1642724.92588,2406232.38092,611.364379883,4254245.93565,8342.94020256,1.0,Contra Costa,0.0,0,,0.0,residential,8536425877211,0.0,0.0,Martinez,Martinez,46114.0,2661261.20408,12.45,,,-51754.7716713,0.5,0.509318181818,5.0,0.0,0.0,1920.0,,643756,16685.8804051,surface,0.0,mar1,mar1,1.0,1.0,0.0,OBAG,2012.0,1.0,728.459517415,0.0,728.459517415,5840.05814179,5.0,2.32342756181e-07,1.0,1.0,True,0.0,12938.6929178,21.0,4303986.12997,0.0,5788.0,b3,M,-122.13341113,38.0159291798,2035.0,46114MAR1b3NANA
3213,,900.0,1000.0,1402530.78514,2241524.81909,1373.48334503,4120540.47975,7500.16462641,3.0,San Francisco,2.0,1,,0.0,residential,16561518725058,1.0,0.0,San Francisco,San Francisco,67000.0,2291525.9166,108.502752166,,,-109401.203079,3.0,3.20256057159,3.0,0.0,0.0,1912.0,,1009886,2500.05487547,deck,0.2,sfo12,sfo12,1.0,1.0,529564.869108,OBAG,2012.0,1.0,981.059532166,0.0,981.059532166,5250.11523849,5.0,2.70705103018e-07,4.0,1.0,True,0.0,21880.2406158,3.0,3694056.70174,2.0,2400.0,lrt2,S,-122.435204956,37.723218797,2035.0,67000SFO12lrt2NANA
3214,,1000.0,1000.0,1681811.10275,1241428.99792,769.658886719,2956648.8374,7683.01097648,3.0,Santa Clara,2.0,0,,0.0,residential,5469862909674,0.0,0.0,Sunnyvale,Sunnyvale,77000.0,1339983.95917,50.0,,,-67120.2202661,1.5,1.63977436705,3.0,0.0,0.0,1961.0,,1360289,5122.00731765,surface,0.0,sun1,sun1,1.0,1.0,0.0,OBAG,2012.0,1.0,549.756347656,0.0,549.756347656,5378.10768354,5.0,3.309291264e-07,4.0,1.0,True,0.0,13424.0440532,9.0,3021795.06192,2.0,2372.0,cr3,M,-121.998134888,37.365683034,2035.0,77000SUN1cr3NANA
3215,,1000.0,1000.0,1170843.95174,2237032.70273,1370.73082275,3432966.61666,6261.1976029,3.0,San Francisco,2.0,0,,0.0,residential,12593385387919,0.0,0.0,San Francisco,San Francisco,67000.0,2287122.28356,79.5567886486,,,-26532.3962596,2.5,2.60910365501,2.0,0.0,0.0,1927.0,,1015659,2504.47904116,deck,0.2,sfo12,sfo12,1.0,1.0,0.0,OBAG,2012.0,1.0,979.093444824,0.0,979.093444824,4382.83832203,4.0,2.89187323402e-07,4.0,1.0,True,0.0,10000.0,3.0,3457966.2353,2.0,2400.0,brt1,S,-122.436136289,37.7181980011,2035.0,67000SFO12brt1NANA
3216,,1000.0,1000.0,1168772.47241,2238302.17939,1371.50868835,3428837.64839,6250.12017333,3.0,San Francisco,2.0,0,,0.0,residential,10228463346336,0.0,0.0,San Francisco,San Francisco,67000.0,2288303.14078,79.5567886486,,,-29969.2920275,2.5,2.60910365501,2.0,0.0,0.0,1912.0,,1013915,2500.04806933,deck,0.2,sfo12,sfo12,1.0,1.0,0.0,OBAG,2012.0,1.0,979.64906311,0.0,979.64906311,4375.08412133,4.0,2.892618247e-07,4.0,1.0,True,0.0,10000.0,3.0,3457075.61319,2.0,2400.0,brt1,S,-122.43478709,37.7199882765,2035.0,67000SFO12brt1NANA
3217,,800.0,1000.0,691980.500567,1200893.90236,1290.00762939,1909433.42272,3700.43048431,3.0,Santa Clara,2.0,0,,0.0,residential,6967569581498,0.0,0.0,Milpitas,Milpitas,47766.0,1222039.21941,138.135007922,,,-4678.48182705,3.5,3.62416392291,1.0,0.0,0.0,2003.0,,1280211,1057.26585266,deck,0.2,vta1_f,vta1_f,1.0,1.0,0.0,OBAG,2012.0,1.0,921.434020996,0.0,921.434020996,2590.30133902,3.0,5.22460656786e-07,5.0,1.0,True,0.0,10000.0,12.0,1914019.71998,2.0,1369.0,lrt1,M,-121.897066752,37.419483547,2035.0,47766VTA1_flrt1NANA
3218,,800.0,1000.0,1832545.05271,1052981.29414,831.187280273,2977884.92345,8956.72068775,3.0,Santa Clara,3.0,1,,0.0,residential,8935600113268,1.0,0.0,San Jose,San Jose,68000.0,1078571.92468,300.0,,,-91560.8126779,7.0,7.87091696183,3.0,0.0,0.0,2006.0,,1548730,1279.53152682,deck,0.2,sjo8,sjo8,1.0,1.0,153893.458528,OBAG,2012.0,1.0,593.705200195,0.0,593.705200195,6269.70448142,6.0,3.43510758161e-07,9.0,1.0,True,0.0,13080.1160968,11.0,2911116.97739,3.0,1863.0,bart2,S,-121.866849205,37.3453436647,2035.0,68000SJO8bart2NANA
3219,,800.0,1000.0,1643538.32978,1434209.91738,917.014013672,3223845.3057,8788.97502557,3.0,Santa Clara,2.0,1,,0.0,residential,10207729274992,1.0,0.0,San Jose,San Jose,68000.0,1484432.63181,150.0,,,-103217.045488,3.5,3.93545848091,4.0,0.0,0.0,1986.0,,1415208,2511.13572159,deck,0.2,sjo7,sjo7,1.0,1.0,193128.536653,OBAG,2012.0,1.0,655.010009766,0.0,655.010009766,6152.2825179,6.0,3.19696062488e-07,5.0,1.0,True,0.0,14745.2922126,11.0,3127970.9616,2.0,2300.0,lrt3,S,-121.917419533,37.3049792197,2035.0,68000SJO7lrt3NANA
3220,,1000.0,1000.0,4298331.00975,1998900.8247,748.360498047,6880644.13952,22985.7273249,3.0,Santa Clara,2.0,3,,0.0,residential,4954006837674,3.0,0.0,San Jose,San Jose,68000.0,2142247.57761,95.0,,,-174696.790738,3.0,3.11557129739,14.0,0.0,0.0,1972.0,,1434133,7661.90910828,deck,0.2,sjo13,sjo13,1.0,1.0,604670.102146,OBAG,2012.0,1.0,534.543212891,0.0,534.543212891,16090.0091274,16.0,1.5526555362e-07,4.0,1.0,True,0.0,10918.5494211,10.0,6440578.58736,2.0,3928.0,b3,S,-121.955841518,37.2996514332,2035.0,68000SJO13b3NANA
3221,,900.0,1000.0,3648859.47001,3024299.38538,990.09329834,7727724.72266,19512.6174867,3.0,Alameda,6.0,3,,0.0,residential,10968571994372,3.0,0.0,Oakland,Oakland,53000.0,3135800.05673,125.0,,,-71859.5155497,3.5,3.68949232586,8.0,0.0,0.0,1962.0,,59899,5575.03356763,deck,0.2,okd5,okd5,1.0,1.0,1011443.76242,OBAG,2012.0,1.0,707.209498814,0.0,707.209498814,13658.8322407,14.0,1.47391331291e-07,5.0,1.0,True,0.0,10000.0,18.0,6784659.52674,6.0,4492.0,brt1,S,-122.196157407,37.7671644083,2035.0,53000OKD5brt1NANA
3222,,2124.0,2124.0,3539902.77733,748331.876988,712.751330566,4932688.98263,17301.5776018,3.0,Santa Clara,2.0,1,,0.0,residential,4626968282789,1.0,0.0,San Jose,San Jose,68000.0,792373.742905,149.156853279,,,-40951.9350374,7.0,10.3899106771,4.0,0.0,0.0,1987.0,,1391145,2471.65394311,deck,0.2,sjo5,sjo5,1.0,1.0,638998.602473,OBAG,2012.0,1.0,509.108093262,0.0,509.108093262,12111.1043213,6.0,2.30825524486e-07,9.0,1.0,True,0.0,10000.0,12.0,4332276.52023,2.0,1544.0,bart2,S,-121.868397909,37.3680458331,2035.0,68000SJO5bart2NANA
3223,,800.0,1000.0,3347226.0312,5635840.0,1750.0,10143109.1855,14490.1559792,3.0,San Francisco,3.0,2,,0.0,residential,16408616964378,2.0,0.0,San Francisco,San Francisco,67000.0,5668040.34662,350.0,,,-125830.43356,9.0,9.18273645546,7.0,0.0,0.0,1991.0,,975658,1610.01733102,deck,0.2,sfo4,sfo4,1.0,1.0,1246404.0119,OBAG,2012.0,1.0,1250.0,0.0,1250.0,10143.1091855,10.0,1.10922956471e-07,12.0,1.0,True,0.0,10485.8694634,3.0,9015266.37782,3.0,4736.0,bart1,S,-122.421570505,37.764380742,2035.0,67000SFO4bart1NANA
3224,,1000.0,1000.0,2496718.60621,3495669.95604,1291.63093262,6693314.61565,10364.1287099,3.0,Alameda,4.0,1,,0.0,residential,5115115164812,1.0,0.0,Oakland,Oakland,53000.0,3599311.24313,75.0,,,-161068.145761,2.0,2.45966155057,3.0,0.0,0.0,1935.0,,17651,5182.06435494,surface,0.0,okd8,okd8,1.0,1.0,750550.604958,OBAG,2012.0,1.0,922.593523298,0.0,922.593523298,7254.89009692,7.0,1.64041191515e-07,7.0,1.0,True,0.0,23009.7351088,19.0,6096029.84934,4.0,3980.0,brt2,S,-122.265377727,37.8400536762,2035.0,53000OKD8brt2NANA
3225,,1000.0,1000.0,1534946.76096,2625486.69151,1208.45378418,4236894.06532,7012.09118757,3.0,Alameda,3.0,0,,0.0,residential,6138874623051,0.0,0.0,Oakland,Oakland,53000.0,2718981.24068,50.0,,,-17376.3184381,1.5,1.63977436705,2.0,0.0,0.0,1925.0,,31423,4674.72745838,surface,0.0,okd1,okd1,1.0,1.0,0.0,OBAG,2012.0,1.0,863.181274414,0.0,863.181274414,4908.4638313,5.0,2.35076851234e-07,4.0,1.0,True,0.0,10000.0,18.0,4253928.00164,3.0,3195.0,brt3,M,-122.224592007,37.8010878696,2035.0,53000OKD1brt3NANA
3226,,900.0,1000.0,1349705.39098,2478296.26611,1518.56388855,4384200.78485,7217.67588758,3.0,San Francisco,3.0,1,,0.0,residential,12828448185114,1.0,0.0,San Francisco,San Francisco,67000.0,2519540.12833,124.898759966,,,-93764.5037876,3.5,3.68650413123,2.0,0.0,0.0,1964.0,,1024346,2062.19311074,deck,0.2,sfo12,sfo12,1.0,1.0,604177.72006,OBAG,2012.0,1.0,1084.68849182,0.0,1084.68849182,5052.37312131,5.0,2.58448318932e-07,5.0,1.0,True,0.0,18752.9007575,3.0,3869245.51931,3.0,2400.0,lrt2,S,-122.424766085,37.7397324932,2035.0,67000SFO12lrt2NANA
3227,,1000.0,1000.0,1156845.77469,1856429.07877,1203.72255859,2978655.30653,6186.3410411,3.0,Alameda,2.0,0,,0.0,residential,950495184059,0.0,0.0,Oakland,Oakland,53000.0,1905919.80709,79.7958085082,,,-89267.2478103,2.5,2.61694242779,2.0,0.0,0.0,1932.0,,2254,2474.53641644,deck,0.2,okd7,okd7,1.0,1.0,0.0,OBAG,2012.0,1.0,859.801827567,0.0,859.801827567,4330.43872877,4.0,3.26502297776e-07,4.0,1.0,True,0.0,22316.8119526,18.0,3062765.58178,2.0,2268.0,bart1,S,-122.286925759,37.8067231233,2035.0,53000OKD7bart1NANA
3228,,1000.0,1000.0,1168847.06386,2278103.96646,1395.89703827,3490032.41633,6250.51905808,3.0,San Francisco,2.0,0,,0.0,residential,12148601445699,0.0,0.0,San Francisco,San Francisco,67000.0,2328108.11892,78.3933125244,,,-7563.30995679,2.5,2.57094688851,2.0,0.0,0.0,1913.0,,1026238,2500.20762323,deck,0.2,sfo12,sfo12,1.0,1.0,0.0,OBAG,2012.0,1.0,997.069313049,0.0,997.069313049,4375.36334066,4.0,2.85963058641e-07,4.0,1.0,True,0.0,10000.0,3.0,3496955.18278,2.0,2400.0,bart1,S,-122.431805522,37.7313097483,2035.0,67000SFO12bart1NANA
3229,,1000.0,1000.0,1168764.63425,2237354.71743,1370.92813568,3427363.25364,6250.078258,3.0,San Francisco,2.0,0,,0.0,residential,9852890913924,0.0,0.0,San Francisco,San Francisco,67000.0,2287355.3435,79.5567886486,,,-30519.857519,2.5,2.60910365501,2.0,0.0,0.0,1911.0,,1015711,2500.0313032,deck,0.2,sfo12,sfo12,1.0,1.0,0.0,OBAG,2012.0,1.0,979.234382629,0.0,979.234382629,4375.0547806,4.0,2.89341807125e-07,4.0,1.0,True,0.0,10000.0,3.0,3456119.97774,2.0,2400.0,brt1,S,-122.436760266,37.7188142289,2035.0,67000SFO12brt1NANA
3230,,1274.4,1274.4,3080226.32441,1676779.66659,1043.08479309,4959256.468,15643.6075389,2.0,Alameda,0.0,0,,0.0,residential,11339671535659,0.0,0.0,Alameda County,Alameda County,1.0,2093942.53429,19.5,,,-219232.129758,0.75,0.814994096812,9.0,0.0,0.0,1963.0,,250096,20858.1433852,surface,0.0,alc3,alc3,1.0,1.0,0.0,OBAG,2012.0,1.0,452.878409249,0.0,452.878409249,10950.5252772,9.0,1.93267755133e-07,2.0,1.0,True,0.0,27404.0162198,17.0,5174168.8587,0.0,2364.0,b3,M,-122.127431322,37.6812686423,2035.0,00001ALC3b3NANA
3231,,1000.0,1000.0,1328343.86494,1559007.06251,945.815777588,2869731.80795,6068.26799881,3.0,Alameda,3.0,0,,0.0,residential,11757519487800,0.0,0.0,Oakland,Oakland,53000.0,1639917.3025,51.5465856405,,,-104570.395515,1.5,1.69049539684,1.0,0.0,0.0,1963.0,,80464,4045.5119992,surface,0.0,okd1_b,okd1_b,1.0,1.0,0.0,OBAG,2012.0,1.0,675.582698277,0.0,675.582698277,4247.78759916,4.0,3.36897578613e-07,4.0,1.0,True,0.0,26142.5988787,18.0,2968261.16744,3.0,2424.0,brt1,S,-122.167019105,37.7428159601,2035.0,53000OKD1_bbrt1NANA
3232,,800.0,1000.0,6032435.04324,2039674.11033,717.588696289,8462966.17424,29484.0422446,3.0,Santa Clara,5.0,5,,0.0,residential,14582662523909,5.0,0.0,San Jose,San Jose,68000.0,2145461.18751,197.389165756,,,-238522.921854,5.0,5.17877910944,16.0,0.0,0.0,1963.0,,1556362,5896.80844891,deck,0.2,sjo8,sjo8,1.0,1.0,509813.386389,OBAG,2012.0,1.0,512.563354492,0.0,512.563354492,20638.8295712,21.0,1.2228083749e-07,7.0,1.0,True,0.0,10000.0,12.0,8177896.23075,5.0,4180.0,lrt2,S,-121.847371592,37.3581697466,2035.0,68000SJO8lrt2NANA
3233,,800.0,1000.0,22574740.3797,23846878.4753,797.021339417,53292312.6499,97726.1488297,3.0,Alameda,0.0,17,,0.0,residential,2449826924937,17.0,0.0,Oakland,Oakland,53000.0,24063239.1032,350.0,,,-1078063.02659,9.0,9.18273645546,68.0,0.0,0.0,1961.0,,6344,10858.4609811,deck,0.2,okd3,okd3,1.0,1.0,7670116.44848,OBAG,2012.0,1.0,973.790998186,0.0,973.790998186,68408.3041808,68.0,2.14417522176e-08,12.0,1.0,True,0.0,12683.0944305,18.0,46637979.4829,0.0,44000.0,bart1,S,-122.269108461,37.810055363,2035.0,53000OKD3bart1NANA
3234,,900.0,1000.0,658214.996915,1506089.10199,1540.22038574,2168547.92823,3519.86629366,3.0,Alameda,0.0,0,,0.0,residential,786703484942,0.0,0.0,Fremont,Fremont,26000.0,1526202.62367,122.056140517,,,-16350.5599004,3.5,3.60260155009,2.0,0.0,0.0,1994.0,,313991,1005.6760839,deck,0.2,fre2,fre2,1.0,1.0,0.0,OBAG,2012.0,1.0,1100.15741839,0.0,1100.15741839,2463.90640556,2.0,4.57787920485e-07,5.0,1.0,True,0.0,10000.0,16.0,2184417.62059,0.0,1438.0,bart2,M,-121.973597016,37.55970265,2035.0,26000FRE2bart2NANA
3235,,800.0,1000.0,884914.016415,888228.157,921.819250488,1744878.66387,4732.16051559,3.0,Santa Clara,2.0,0,,0.0,residential,15698788169605,0.0,0.0,Mountain View,Mountain View,49670.0,915269.074232,150.0,,,-56980.2062157,3.5,3.93545848091,1.0,0.0,0.0,1990.0,,1319095,1352.0458616,deck,0.2,mvw2,mvw2,1.0,1.0,0.0,OBAG,2012.0,1.0,658.442321777,0.0,658.442321777,3312.51236091,3.0,5.55499051844e-07,5.0,1.0,True,0.0,14245.0515539,8.0,1800183.09065,2.0,1417.0,cr2,M,-122.080992795,37.4000103464,2035.0,49670MVW2cr2NANA
