development_id,SDEM,ave_unit_size,building_cost,building_purchase_price,building_purchase_price_sqft,building_revenue,building_sqft,building_type_id,county,current_units,deed_restricted_units,fees,form,geom_id,inclusionary_units,job_spaces,juris,land_cost,max_dua,max_far,max_height,max_profit,max_profit_far,min_max_fars,net_units,non_residential_price,non_residential_sqft,oldest_building,parcel_id,parcel_size,parking_config,parking_ratio,pda,policy_based_revenue_reduction,redfin_sale_year,residential,residential_price,residential_sales_price_sqft,residential_sqft,residential_units,retail_ratio,return_on_cost,stories,subsidized,subsidized_units,superdistrict,total_cost,total_residential_units,total_sqft,vmt_res_cat,x,y,year_built
112,True,,,,,,160000.0,3.0,,,0,,residential,2.62609738605e+12,,0.0,,,,,,,,,,0.0,0.0,,1323273,,,,mvw2,,2012.0,,0.0,,0.0,203.0,,,4.0,False,,,,,,M,-122.074756879,37.3927131748,2013.0
113,True,,,,,,122400.0,3.0,,,0,,residential,2.6504628959e+12,,0.0,,,,,,,,,,0.0,0.0,,1578222,,,,,,2012.0,,0.0,,0.0,102.0,,,1.0,False,,,,,,S,-121.845695634,37.307083644,2010.0
114,True,,,,,,16259.0,10.0,,,0,,retail,2.65391784314e+12,,36.0,,,,,,,,,,0.0,16259.0,,1316142,,,,mvw3,,2012.0,,0.0,,0.0,0.0,,,5.0,False,,,,,,S,-122.111371387,37.4032316232,2013.0
115,True,,,,,,106800.0,1.0,,,0,,residential,2.69246667262e+12,,0.0,,,,,,,,,,0.0,0.0,,1603912,,,,,,2012.0,,0.0,,0.0,89.0,,,1.0,False,,,,,,MH,-121.906859313,37.2208656383,2011.0
116,True,,,,,,137000.0,3.0,,,0,,residential,2.73667905646e+12,,0.0,,,,,,,,,,0.0,0.0,,454844,,,,,,2012.0,,0.0,,0.0,186.0,,,3.0,False,,,,,,MH,-121.913649905,37.7658823516,2011.0
117,True,,,,,,140000.0,10.0,,,0,,retail,2.79900241636e+12,,314.0,,,,,,,,,,0.0,140000.0,,387382,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,MH,-121.852691202,37.7039721755,2011.0
118,True,,,,,,7371.0,10.0,,,0,,retail,2.79900241636e+12,,16.0,,,,,,,,,,0.0,7371.0,,387382,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,MH,-121.852691202,37.7039721755,2012.0
119,True,,,,,,10300.0,10.0,,,0,,retail,2.79900241636e+12,,23.0,,,,,,,,,,0.0,10300.0,,387382,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,MH,-121.852691202,37.7039721755,2013.0
120,True,,,,,,14290.0,10.0,,,0,,retail,2.79900241636e+12,,32.0,,,,,,,,,,0.0,14290.0,,387382,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,MH,-121.852691202,37.7039721755,2013.0
121,True,,,,,,6439.0,10.0,,,0,,retail,2.79900241636e+12,,14.0,,,,,,,,,,0.0,6439.0,,387382,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,MH,-121.852691202,37.7039721755,2013.0
122,True,,,,,,129478.0,10.0,,,0,,retail,2.79900241636e+12,,290.0,,,,,,,,,,0.0,129478.0,,387382,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,MH,-121.852691202,37.7039721755,2013.0
123,True,,,,,,457200.0,3.0,,,0,,residential,2.81328452092e+12,,0.0,,,,,,,,,,0.0,0.0,,1279511,,,,mpt1,,2012.0,,0.0,,0.0,381.0,,,1.0,False,,,,,,S,-121.889985041,37.4120319596,2014.0
124,True,,,,,,11807.0,3.0,,,0,,residential,2.84086826754e+12,,0.0,,,,,,,,,,0.0,0.0,,1396401,,,,sjo7,,2012.0,,0.0,,0.0,8.0,,,3.0,False,,,,,,S,-121.913251131,37.3136422236,2012.0
125,True,,,,,,115200.0,3.0,,,0,,residential,2.8638250321e+12,,0.0,,,,,,,,,,0.0,0.0,,111450,,,,ber2,,2012.0,,0.0,,0.0,96.0,,,1.0,False,,,,,,S,-122.268986688,37.8662081421,2014.0
126,True,,,,,,228667.0,3.0,,,0,,residential,2.91743817969e+12,,0.0,,,,,,,,,,0.0,0.0,,981531,,,,sfo4,,2012.0,,0.0,,0.0,463.0,,,8.0,False,,,,,,S,-122.404122903,37.780154327,2014.0
127,True,,,,,,156889.0,4.0,,,0,,office,2.9355886588e+12,,441.0,,,,,,,,,,0.0,156889.0,,1365315,,,,,,2012.0,,0.0,,0.0,0.0,,,4.0,False,,,,,,S,-121.980184059,37.3814377577,2013.0
128,True,,,,,,33850.0,4.0,,,0,,office,2.95558685307e+12,,95.0,,,,,,,,,,0.0,33850.0,,981262,,,,sfo3,,2012.0,,0.0,,0.0,0.0,,,3.0,False,,,,,,S,-122.413882063,37.7764080146,2014.0
129,True,,,,,,9239.0,4.0,,,0,,office,2.97257125421e+12,,26.0,,,,,,,,,,0.0,9239.0,,747719,,,,,,2012.0,,0.0,,0.0,0.0,,,2.0,False,,,,,,M,-122.563831434,37.9788063742,2014.0
130,True,,,,,,617.0,10.0,,,0,,retail,3.05677487325e+12,,1.0,,,,,,,,,,0.0,617.0,,617106,,,,oak1,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,MH,-121.752621061,38.0055328892,2014.0
131,True,,,,,,41000.0,10.0,,,0,,retail,3.05979419071e+12,,92.0,,,,,,,,,,0.0,41000.0,,290641,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-122.060006024,37.6066441747,2013.0
132,True,,,,,,20219.0,4.0,,,0,,office,3.07620431319e+12,,56.0,,,,,,,,,,0.0,20219.0,,1368806,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,MH,-121.9599862,37.3682589099,2014.0
133,True,,,,,,4573.0,10.0,,,0,,retail,3.0772410011e+12,,10.0,,,,,,,,,,0.0,4573.0,,379698,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-121.860907957,37.6660627671,2011.0
134,True,,,,,,5000.0,10.0,,,0,,retail,3.13285914437e+12,,11.0,,,,,,,,,,0.0,5000.0,,13362,,,,okd6,,2012.0,,0.0,,0.0,0.0,,,4.0,False,,,,,,S,-122.26642316,37.8271061418,2014.0
135,True,,,,,,22491.0,3.0,,,0,,residential,3.15593598345e+12,,0.0,,,,,,,,,,0.0,0.0,,1332762,,,,vta1_d,,2012.0,,0.0,,0.0,20.0,,,3.0,False,,,,,,M,-122.11576946,37.3750882322,2013.0
136,True,,,,,,4400.0,10.0,,,0,,retail,3.17107619076e+12,,9.0,,,,,,,,,,0.0,4400.0,,1349750,,,,sun3,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-122.038401245,37.3689351109,2013.0
137,True,,,,,,104000.0,3.0,,,0,,residential,3.18012014755e+12,,0.0,,,,,,,,,,0.0,0.0,,991193,,,,sfo1,,2012.0,,0.0,,0.0,121.0,,,3.0,False,,,,,,S,-122.389733501,37.7149787348,2013.0
138,True,,,,,,6675.0,10.0,,,0,,retail,3.22966813724e+12,,15.0,,,,,,,,,,0.0,6675.0,,1427317,,,,sjo9,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-121.973266292,37.3197705213,2014.0
139,True,,,,,,552000.0,3.0,,,0,,residential,3.27130789668e+12,,0.0,,,,,,,,,,0.0,0.0,,1279822,,,,mpt1,,2012.0,,0.0,,0.0,460.0,,,1.0,False,,,,,,S,-121.890492393,37.4075890684,2013.0
140,True,,,,,,11775.0,3.0,,,0,,residential,3.28240107666e+12,,0.0,,,,,,,,,,0.0,0.0,,981498,,,,sfo4,,2012.0,,0.0,,0.0,23.0,,,4.0,False,,,,,,S,-122.407167826,37.7786637904,2012.0
141,True,,,,,,3800.0,10.0,,,0,,retail,3.31290812208e+12,,8.0,,,,,,,,,,0.0,3800.0,,1772679,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-122.215091917,38.1358922753,2011.0
142,True,,,,,,44394.0,4.0,,,0,,office,3.31569056988e+12,,125.0,,,,,,,,,,0.0,44394.0,,594927,,,,wcc1_c,,2012.0,,0.0,,0.0,0.0,,,2.0,False,,,,,,S,-122.332582512,37.9893985298,2012.0
143,True,,,,,,2000.0,4.0,,,0,,office,3.35514522825e+12,,5.0,,,,,,,,,,0.0,2000.0,,725000,,,,wal1,,2012.0,,0.0,,0.0,0.0,,,2.0,False,,,,,,S,-122.060045872,37.8993515754,2014.0
144,True,,,,,,120000.0,12.0,,,0,,residential,3.3750481123e+12,,144.0,,,,,,,,,,0.0,55398.0,,644174,,,,pit2,,2012.0,,0.0,,0.0,111.0,,,3.0,False,,,,,,MH,-121.884942272,38.0301413595,2012.0
145,True,,,,,,112736.0,3.0,,,0,,residential,3.3750481123e+12,,0.0,,,,,,,,,,0.0,0.0,,644174,,,,pit2,,2012.0,,0.0,,0.0,121.0,,,4.0,False,,,,,,MH,-121.884942272,38.0301413595,2012.0
146,True,,,,,,7500.0,4.0,,,0,,office,3.38236677761e+12,,21.0,,,,,,,,,,0.0,7500.0,,119734,,,,,,2012.0,,0.0,,0.0,0.0,,,3.0,False,,,,,,S,-122.300852932,37.8804477078,2012.0
147,True,,,,,,27232.0,10.0,,,0,,retail,3.38909260284e+12,,61.0,,,,,,,,,,0.0,27232.0,,1549766,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-121.858117985,37.3319756634,2011.0
148,True,,,,,,32889.0,10.0,,,0,,retail,3.38909260284e+12,,73.0,,,,,,,,,,0.0,32889.0,,1549766,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-121.858117985,37.3319756634,2011.0
149,True,,,,,,29212.0,10.0,,,0,,retail,3.38909260284e+12,,65.0,,,,,,,,,,0.0,29212.0,,1549766,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-121.858117985,37.3319756634,2011.0
150,True,,,,,,25435.0,10.0,,,0,,retail,3.38909260284e+12,,57.0,,,,,,,,,,0.0,25435.0,,1549766,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-121.858117985,37.3319756634,2011.0
151,True,,,,,,33872.0,10.0,,,0,,retail,3.42857547093e+12,,76.0,,,,,,,,,,0.0,33872.0,,633941,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-121.828643517,38.0119574044,2011.0
152,True,,,,,,6876.0,10.0,,,0,,retail,3.42865764039e+12,,15.0,,,,,,,,,,0.0,6876.0,,295648,,,,,,2012.0,,0.0,,0.0,0.0,,,2.0,False,,,,,,M,-122.070629046,37.5890574813,2011.0
153,True,,,,,,8159.0,10.0,,,0,,retail,3.4981342393e+12,,18.0,,,,,,,,,,0.0,8159.0,,812168,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.57008403,38.1062223125,2013.0
154,True,,,,,,213600.0,3.0,,,0,,residential,3.53425380622e+12,,0.0,,,,,,,,,,0.0,0.0,,1040228,,,,sfo10,,2012.0,,0.0,,0.0,178.0,,,6.0,False,,,,,,S,-122.48387501,37.7205047806,2014.0
155,True,,,,,,26400.0,10.0,,,0,,retail,3.53632018097e+12,,59.0,,,,,,,,,,0.0,26400.0,,186282,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-122.075673717,37.6977540078,2014.0
156,True,,,,,,8800.0,10.0,,,0,,retail,3.65697212833e+12,,19.0,,,,,,,,,,0.0,8800.0,,68624,,,,okd2,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.197269589,37.7558838822,2012.0
157,True,,,,,,99900.0,3.0,,,0,,residential,3.72374907929e+12,,0.0,,,,,,,,,,0.0,0.0,,359215,,,,,,2012.0,,0.0,,0.0,108.0,,,1.0,False,,,,,,M,-121.911288838,37.7150629788,2012.0
158,True,,,,,,45000.0,4.0,,,0,,office,3.73251937957e+12,,126.0,,,,,,,,,,0.0,45000.0,,152663,,,,,,2012.0,,0.0,,0.0,0.0,,,2.0,False,,,,,,M,-122.252392669,37.733911131,2012.0
159,True,,,,,,100000.0,3.0,,,0,,residential,3.73347000269e+12,,0.0,,,,,,,,,,0.0,0.0,,982873,,,,sfo4,,2012.0,,0.0,,0.0,94.0,,,4.0,False,,,,,,S,-122.392510994,37.7797343472,2012.0
160,True,,,,,,40862.0,4.0,,,0,,office,3.73655574586e+12,,115.0,,,,,,,,,,0.0,40862.0,,1413065,,,,sjo14,,2012.0,,0.0,,0.0,0.0,,,3.0,False,,,,,,S,-121.927398441,37.3146207676,2012.0
161,True,,,,,,136916.0,12.0,,,0,,residential,3.73831220843e+12,,140.0,,,,,,,,,,0.0,53726.0,,112963,,,,,,2012.0,,0.0,,0.0,94.0,,,5.0,False,,,,,,S,-122.301096522,37.8663913157,2014.0
162,True,,,,,,44656.0,10.0,,,0,,retail,3.74097996427e+12,,100.0,,,,,,,,,,0.0,44656.0,,338765,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-121.958520929,37.5094253025,2013.0
163,True,,,,,,213600.0,3.0,,,0,,residential,3.76997841254e+12,,0.0,,,,,,,,,,0.0,0.0,,1040262,,,,sfo10,,2012.0,,0.0,,0.0,178.0,,,6.0,False,,,,,,S,-122.480908144,37.7182662578,2014.0
164,True,,,,,,288000.0,1.0,,,0,,residential,3.77077841075e+12,,0.0,,,,,,,,,,0.0,0.0,,1374547,,,,sjo3,,2012.0,,0.0,,0.0,240.0,,,1.0,False,,,,,,S,-121.897071966,37.3797750827,2012.0
165,True,,,,,,9650.0,4.0,,,0,,office,3.77879943691e+12,,27.0,,,,,,,,,,0.0,9650.0,,1191670,,,,,,2012.0,,0.0,,0.0,0.0,,,2.0,False,,,,,,M,-122.164134489,37.4550526751,2011.0
166,True,,,,,,148830.0,3.0,,,0,,residential,3.82023562193e+12,,0.0,,,,,,,,,,0.0,0.0,,339665,,,,fre3,,2012.0,,0.0,,0.0,95.0,,,3.0,False,,,,,,M,-121.956891417,37.5247642202,2014.0
167,True,,,,,,68640.0,4.0,,,0,,office,3.8625182361e+12,,193.0,,,,,,,,,,0.0,68640.0,,29363,,,,okd1,,2012.0,,0.0,,0.0,0.0,,,3.0,False,,,,,,S,-122.231670781,37.7982832386,2013.0
168,True,,,,,,15000.0,3.0,,,0,,residential,3.88311728993e+12,,0.0,,,,,,,,,,0.0,0.0,,981064,,,,sfo4,,2012.0,,0.0,,0.0,16.0,,,3.0,False,,,,,,S,-122.408458657,37.7793833645,2013.0
169,True,,,,,,56397.0,3.0,,,0,,residential,3.91063507114e+12,,0.0,,,,,,,,,,0.0,0.0,,1055215,,,,dal1,,2012.0,,0.0,,0.0,36.0,,,3.0,False,,,,,,S,-122.464378603,37.6865109443,2013.0
170,True,,,,,,122000.0,3.0,,,0,,residential,3.95190755576e+12,,0.0,,,,,,,,,,0.0,0.0,,1169220,,,,rwc2,,2012.0,,0.0,,0.0,132.0,,,4.0,False,,,,,,S,-122.227074645,37.4918260367,2013.0
171,True,,,,,,32400.0,3.0,,,0,,residential,3.96354050861e+12,,0.0,,,,,,,,,,0.0,0.0,,1341259,,,,mvw4,,2012.0,,0.0,,0.0,27.0,,,1.0,False,,,,,,S,-122.092666879,37.3895741683,2014.0
172,True,,,,,,10000.0,10.0,,,0,,retail,4.00232348291e+12,,22.0,,,,,,,,,,0.0,10000.0,,1022833,,,,sfo12,,2012.0,,0.0,,0.0,0.0,,,4.0,False,,,,,,S,-122.427152878,37.7454350447,2012.0
173,True,,,,,,102000.0,3.0,,,0,,residential,4.02896409886e+12,,0.0,,,,,,,,,,0.0,0.0,,1355708,,,,,,2012.0,,0.0,,0.0,85.0,,,1.0,False,,,,,,M,-122.017513896,37.3820755916,2013.0
174,True,,,,,,21000.0,4.0,,,0,,office,4.04274187930e+12,,59.0,,,,,,,,,,0.0,21000.0,,186752,,,,,,2012.0,,0.0,,0.0,0.0,,,3.0,False,,,,,,M,-122.086295396,37.6961390958,2012.0
175,True,,,,,,12750.0,8.0,,,0,,industrial,4.05022110859e+12,,13.0,,,,,,,,,,0.0,12750.0,,1740037,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,H,-121.86546991,38.2253992706,2013.0
176,True,,,,,,469920.0,10.0,,,0,,retail,4.07876101147e+12,,1056.0,,,,,,,,,,0.0,469920.0,,1929292,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-122.723383337,38.3607808088,2013.0
177,True,,,,,,357481.0,4.0,,,0,,office,4.09153146548e+12,,1006.0,,,,,,,,,,0.0,357481.0,,2050468,,,,,,2012.0,,0.0,,0.0,0.0,,,8.0,False,,,,,,S,-122.036029777,37.4097387909,2013.0
178,True,,,,,,58963.0,4.0,,,0,,office,4.10484616201e+12,,166.0,,,,,,,,,,0.0,58963.0,,1174955,,,,,,2012.0,,0.0,,0.0,0.0,,,2.0,False,,,,,,S,-122.18122482,37.4816382939,2013.0
179,True,,,,,,78939.0,12.0,,,0,,residential,4.10841019465e+12,,60.0,,,,,,,,,,0.0,23009.0,,720514,,,,laf1,,2012.0,,0.0,,0.0,85.0,,,3.0,False,,,,,,M,-122.113307964,37.8931034425,2014.0
180,True,,,,,,5457.0,10.0,,,0,,retail,4.11474153869e+12,,12.0,,,,,,,,,,0.0,5457.0,,2050232,,,,sjo3,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-121.896853059,37.3836320042,2012.0
181,True,,,,,,11772.0,10.0,,,0,,retail,4.11474153869e+12,,26.0,,,,,,,,,,0.0,11772.0,,2050232,,,,sjo3,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-121.896853059,37.3836320042,2012.0
182,True,,,,,,47642.0,3.0,,,0,,residential,4.16443060198e+12,,0.0,,,,,,,,,,0.0,0.0,,472784,,,,,,2012.0,,0.0,,0.0,54.0,,,1.0,False,,,,,,M,-121.69527946,37.9520523774,2013.0
183,True,,,,,,113000.0,12.0,,,0,,residential,4.17571816695e+12,,92.0,,,,,,,,,,0.0,35483.0,,973992,,,,sfo11,,2012.0,,0.0,,0.0,81.0,,,8.0,False,,,,,,S,-122.427110643,37.7683202631,2013.0
184,True,,,,,,111600.0,3.0,,,0,,residential,4.17619625091e+12,,0.0,,,,,,,,,,0.0,0.0,,1557183,,,,sjo8,,2012.0,,0.0,,0.0,93.0,,,1.0,False,,,,,,S,-121.851851212,37.3541552843,2011.0
185,True,,,,,,33000.0,11.0,,,0,,retail,4.25717145779e+12,,74.0,,,,,,,,,,0.0,33000.0,,1735322,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.052949356,38.2613228644,2011.0
186,True,,,,,,105961.0,3.0,,,0,,residential,4.26292626145e+12,,0.0,,,,,,,,,,0.0,0.0,,1104725,,,,mil1,,2012.0,,0.0,,0.0,54.0,,,4.0,False,,,,,,S,-122.385850666,37.597559743,2014.0
187,True,,,,,,9829.0,10.0,,,0,,retail,4.27258242441e+12,,22.0,,,,,,,,,,0.0,9829.0,,1987563,,,,sro3,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.738276983,38.4278534865,2014.0
188,True,,,,,,281080.0,3.0,,,0,,residential,4.35621253662e+12,,0.0,,,,,,,,,,0.0,0.0,,1408737,,,,vta1_i,,2012.0,,0.0,,0.0,212.0,,,5.0,False,,,,,,S,-121.94680765,37.3198760352,2013.0
189,True,,,,,,7200.0,11.0,,,0,,retail,4.37377628758e+12,,16.0,,,,,,,,,,0.0,7200.0,,1810704,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-121.963040691,38.3685531192,2011.0
190,True,,,,,,7200.0,11.0,,,0,,retail,4.37377628758e+12,,16.0,,,,,,,,,,0.0,7200.0,,1810704,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-121.963040691,38.3685531192,2013.0
191,True,,,,,,71715.0,4.0,,,0,,office,4.38920958510e+12,,202.0,,,,,,,,,,0.0,71715.0,,1330325,,,,,,2012.0,,0.0,,0.0,0.0,,,3.0,False,,,,,,M,-122.036251328,37.3863731111,2013.0
192,True,,,,,,68400.0,3.0,,,0,,residential,4.42448831586e+12,,0.0,,,,,,,,,,0.0,0.0,,1355641,,,,sun6,,2012.0,,0.0,,0.0,57.0,,,1.0,False,,,,,,M,-122.002709584,37.3850222418,2013.0
193,True,,,,,,140000.0,3.0,,,0,,residential,4.42448831586e+12,,0.0,,,,,,,,,,0.0,0.0,,1355641,,,,sun6,,2012.0,,0.0,,0.0,202.0,,,3.0,False,,,,,,M,-122.002709584,37.3850222418,2014.0
194,True,,,,,,22800.0,3.0,,,0,,residential,4.5443273031e+12,,0.0,,,,,,,,,,0.0,0.0,,1319323,,,,,,2012.0,,0.0,,0.0,19.0,,,1.0,False,,,,,,M,-122.090031232,37.4129229624,2014.0
195,True,,,,,,30000.0,12.0,,,0,,residential,4.57201392684e+12,,15.0,,,,,,,,,,0.0,6000.0,,1070783,,,,ccg1_c,,2012.0,,0.0,,0.0,20.0,,,1.0,False,,,,,,S,-122.446288459,37.6662229654,2011.0
196,True,,,,,,12035.0,10.0,,,0,,retail,4.60369365556e+12,,27.0,,,,,,,,,,0.0,12035.0,,2050186,,,,sjo3,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-121.89727516,37.3832938217,2012.0
197,True,,,,,,124000.0,3.0,,,0,,residential,4.64736508336e+12,,0.0,,,,,,,,,,0.0,0.0,,899018,,,,sfo3,,2012.0,,0.0,,0.0,100.0,,,12.0,False,,,,,,S,-122.42522835,37.7948200826,2013.0
198,True,,,,,,212322.0,4.0,,,0,,office,4.66790773684e+12,,598.0,,,,,,,,,,0.0,212322.0,,1330597,,,,,,2012.0,,0.0,,0.0,0.0,,,6.0,False,,,,,,MH,-122.031594858,37.3909370579,2014.0
199,True,,,,,,9000.0,4.0,,,0,,office,4.69829234930e+12,,25.0,,,,,,,,,,0.0,9000.0,,1582046,,,,,,2012.0,,0.0,,0.0,0.0,,,2.0,False,,,,,,MH,-122.037086219,37.2561591315,2014.0
200,True,,,,,,58000.0,10.0,,,0,,retail,4.70573113941e+12,,130.0,,,,,,,,,,0.0,58000.0,,383608,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-121.897393956,37.6552456019,2011.0
201,True,,,,,,4600.0,10.0,,,0,,retail,4.70573113941e+12,,10.0,,,,,,,,,,0.0,4600.0,,383608,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-121.897393956,37.6552456019,2012.0
202,True,,,,,,26220.0,10.0,,,0,,retail,4.70573113941e+12,,58.0,,,,,,,,,,0.0,26220.0,,383608,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-121.897393956,37.6552456019,2012.0
203,True,,,,,,8953.0,10.0,,,0,,retail,4.70573113941e+12,,20.0,,,,,,,,,,0.0,8953.0,,383608,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-121.897393956,37.6552456019,2012.0
204,True,,,,,,10531.0,10.0,,,0,,retail,4.70573113941e+12,,23.0,,,,,,,,,,0.0,10531.0,,383608,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-121.897393956,37.6552456019,2012.0
205,True,,,,,,8046.0,10.0,,,0,,retail,4.70573113941e+12,,18.0,,,,,,,,,,0.0,8046.0,,383608,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-121.897393956,37.6552456019,2012.0
206,True,,,,,,5213.0,10.0,,,0,,retail,4.70573113941e+12,,11.0,,,,,,,,,,0.0,5213.0,,383608,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-121.897393956,37.6552456019,2012.0
207,True,,,,,,5400.0,10.0,,,0,,retail,4.70573113941e+12,,12.0,,,,,,,,,,0.0,5400.0,,383608,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-121.897393956,37.6552456019,2012.0
208,True,,,,,,50000.0,4.0,,,0,,office,4.78587657535e+12,,140.0,,,,,,,,,,0.0,50000.0,,2049250,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-121.824703545,37.2744748645,2010.0
209,True,,,,,,121953.0,4.0,,,0,,office,4.78984157972e+12,,343.0,,,,,,,,,,0.0,121953.0,,1365314,,,,,,2012.0,,0.0,,0.0,0.0,,,4.0,False,,,,,,S,-121.982247029,37.3814636221,2013.0
210,True,,,,,,141266.0,4.0,,,0,,office,4.78984157972e+12,,397.0,,,,,,,,,,0.0,141266.0,,1365314,,,,,,2012.0,,0.0,,0.0,0.0,,,4.0,False,,,,,,S,-121.982247029,37.3814636221,2013.0
211,True,,,,,,162000.0,3.0,,,0,,residential,4.79694317186e+12,,0.0,,,,,,,,,,0.0,0.0,,1392367,,,,sjo1,,2012.0,,0.0,,0.0,135.0,,,1.0,False,,,,,,S,-121.898482364,37.3399181734,2011.0
212,True,,,,,,237600.0,3.0,,,0,,residential,4.80033322934e+12,,0.0,,,,,,,,,,0.0,0.0,,1577912,,,,vta1_i,,2012.0,,0.0,,0.0,198.0,,,1.0,False,,,,,,S,-121.85170261,37.3001640279,2013.0
213,True,,,,,,31872.0,3.0,,,0,,residential,4.83529674662e+12,,0.0,,,,,,,,,,0.0,0.0,,878289,,,,nap1,,2012.0,,0.0,,0.0,34.0,,,3.0,False,,,,,,M,-122.280032951,38.2835980856,2012.0
214,True,,,,,,5000.0,3.0,,,0,,residential,4.8559729741e+12,,0.0,,,,,,,,,,0.0,0.0,,981694,,,,sfo7,,2012.0,,0.0,,0.0,5.0,,,5.0,False,,,,,,S,-122.395917687,37.787533065,2012.0
215,True,,,,,,29411.0,8.0,,,0,,industrial,4.91425317778e+12,,30.0,,,,,,,,,,0.0,29411.0,,1371027,,,,,,2012.0,,0.0,,0.0,0.0,,,3.0,False,,,,,,S,-121.950930098,37.3658775411,2012.0
216,True,,,,,,6000.0,10.0,,,0,,retail,4.94344297409e+12,,13.0,,,,,,,,,,0.0,6000.0,,2040355,,,,sro2,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.718304745,38.4602795983,2012.0
217,True,,,,,,12000.0,10.0,,,0,,retail,4.9704441583e+12,,26.0,,,,,,,,,,0.0,12000.0,,1813368,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-121.97672058,38.3494549709,2013.0
218,True,,,,,,48000.0,3.0,,,0,,residential,4.97405684868e+12,,0.0,,,,,,,,,,0.0,0.0,,1879583,,,,,,2012.0,,0.0,,0.0,68.0,,,3.0,False,,,,,,M,-122.631699274,38.2519613793,2012.0
219,True,,,,,,33339.0,10.0,,,0,,retail,4.97857782145e+12,,74.0,,,,,,,,,,0.0,33339.0,,1555723,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-121.849976279,37.3113216745,2014.0
220,True,,,,,,8321.0,10.0,,,0,,retail,4.99215448557e+12,,18.0,,,,,,,,,,0.0,8321.0,,926485,,,,,,2012.0,,0.0,,0.0,0.0,,,4.0,False,,,,,,S,-122.462894278,37.7740005765,2011.0
221,True,,,,,,42000.0,7.0,,,0,,industrial,5.00810072985e+12,,63.0,,,,,,,,,,0.0,42000.0,,1797284,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-121.821102463,38.4600290776,2012.0
222,True,,,,,,9713.0,10.0,,,0,,retail,5.04560515733e+12,,21.0,,,,,,,,,,0.0,9713.0,,963864,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.453235458,37.7441192609,2012.0
